,lemma,pos,freq
1053,nadruk,NOUN,5
1054,klemtoon,NOUN,2
1055,uitroeptekens,NOUN,43
1056,Groetjes,PROPN,286
1057,Ab,PROPN,3
1058,succes,NOUN,329
1059,Maandag,PROPN,224
1060,wij,PRON,7598
1061,professor,NOUN,199
1062,eiertruc,NOUN,1
1063,help,VERB,346
1064,breken,VERB,546
1065,vc.,X,1
1066,mobieltje,NOUN,2346
1067,fris,ADJ,738
1068,snuffelen,VERB,156
1069,cool,ADJ,1292
1070,likken,VERB,365
1071,sterk,ADJ,1009
1072,waken,VERB,84
1073,Hallo,INTJ,681
1074,jullie,PRON,3058
1075,dansen,VERB,1579
1076,basketbal,NOUN,306
1077,afvallen,VERB,37
1078,zingen,VERB,1455
1079,The,PROPN,719
1080,Voice,PROPN,41
1081,Kids,PROPN,48
1082,bepalen,VERB,688
1083,jury,NOUN,40
1084,Oké,ADV,706
1085,gezondheid,NOUN,187
1086,hockeyen,VERB,220
1087,hutt,NOUN,232
1088,liever,ADV,980
1089,niets,PRON,1279
1090,werkstuk,NOUN,103
1091,opzoeken,VERB,263
1092,minimaal,ADJ,29
1093,tien,NUM,1594
1094,erop,ADV,1525
1095,vierkant,ADJ,316
1096,nieuw,ADJ,4060
1097,tuin,NOUN,1284
1098,plant,NOUN,451
1099,ruiken,VERB,695
1100,Hoi,INTJ,144
1101,Lauren,VERB,2
1102,Babsie,PROPN,2
1103,papa,NOUN,3178
1104,klus,NOUN,150
1105,hout,NOUN,371
1106,drama,NOUN,30
1107,tekenfilmp,NOUN,1
1108,Jantje,PROPN,259
1109,tent,NOUN,563
1110,‘,PROPN,82
1111,s,NOUN,566
1112,nacht,NOUN,1422
1113,leeuuw,NOUN,1
1114,station,NOUN,75
1115,jantje,PROPN,25
1116,TGV,PROPN,4
1117,bloeding,NOUN,3
1118,teen,NOUN,62
1119,dokter,NOUN,618
1120,Fluit,NOUN,9
1121,10-10-2013,SYM,1
1122,end,PROPN,510
1123,Harrij,PROPN,32
1124,stabij,NOUN,23
1125,blindengeleidehond,NOUN,53
1126,herdershond,NOUN,234
1127,tand,NOUN,921
1128,schoonte,NOUN,1
1129,gebruik,NOUN,229
1130,kauwbot,NOUN,5
1131,telefoon,NOUN,4169
1132,brengen,VERB,1758
1133,ophalen,VERB,627
1134,crimine,NOUN,34
1135,allemaal,ADV,6549
1136,inbreken,VERB,120
1137,Buikklachten,PROPN,1
1138,vrijdagavond,NOUN,67
1139,Voice,SYM,31
1140,Holland,PROPN,95
1141,erge,PROPN,119
1142,buikpijn,NOUN,49
1143,slapen,VERB,5651
1144,buik,NOUN,392
1145,masseren,VERB,13
1146,erna,ADV,115
1147,weg,ADV,7010
1148,Mercy,PROPN,1
1149,logeren,VERB,892
1150,kramp,NOUN,19
1151,Blindedarmontsteking,PROPN,1
1152,Maandags,NOUN,1
1153,dinsdag,PROPN,583
1154,ziek,ADJ,1652
1155,huisarts,NOUN,41
1156,testen,VERB,61
1157,pot,NOUN,436
1158,doorsturen,VERB,7
1159,plaats,NOUN,1512
1160,belden,VERB,94
1161,CWZ,PROPN,1
1162,prikken,VERB,110
1163,blindedarmontsteking,NOUN,5
1164,test,VERB,7
1165,behalve,SCONJ,834
1166,hand.,NOUN,162
1167,opgelucht,VERB,22
1168,molen,NOUN,284
1169,zaak,NOUN,95
1170,dragen,VERB,627
1171,wieak,NOUN,10
1172,malen,VERB,15
1173,steen,NOUN,660
1174,verkopen,VERB,568
1175,regenden,VERB,2
1176,Eerland,PROPN,1
1177,regen,NOUN,466
1178,doolhof,NOUN,122
1179,allebei,PRON,2775
1180,opsluiten,VERB,564
1181,leerzaam,ADJ,696
1182,zaterdag,PROPN,2312
1183,Anouk,PROPN,175
1184,opa,NOUN,3048
1185,oma,NOUN,3980
1186,Malkenschoten,PROPN,1
1187,verdediger,NOUN,161
1188,pauze,NOUN,949
1189,wisselen,VERB,114
1190,keepen,VERB,59
1191,raak,ADJ,51
1192,penalty,NOUN,202
1193,nemen,VERB,2357
1194,..,PUNCT,449
1195,gelijk,ADJ,2365
1196,droomhuis,NOUN,55
1197,voldoen,VERB,28
1198,binnenkomen,VERB,148
1199,rood,ADJ,1248
1200,geel,ADJ,603
1201,tapijt,NOUN,13
1202,goudkleurig,ADJ,5
1203,kroonluchter,NOUN,7
1204,doorloop,VERB,1
1205,woonkamer,NOUN,186
1206,plasma-tv,NOUN,5
1207,al,PRON,748
1208,PS,PROPN,246
1209,Wii,NOUN,178
1210,wii,NUM,7
1211,GameCube,SYM,1
1212,slaapkamer,NOUN,232
1213,springkasteel,NOUN,1
1214,lift,NOUN,151
1215,tien,ADJ,30
1216,verdieping,NOUN,215
1217,relaxkamer,NOUN,4
1218,sauna,NOUN,127
1219,bubbel,NOUN,34
1220,onnen,VERB,1
1221,keuken,NOUN,412
1222,keukenapparatuur,NOUN,2
1223,tweeling,NOUN,159
1224,zus,NOUN,4371
1225,spelle,NOUN,1218
1226,memorie,NOUN,11
1227,Snap,AUX,23
1228,spellet,NOUN,3360
1229,Barbie,NOUN,83
1230,horen,INTJ,189
1231,slot,NOUN,614
1232,Grendel,NOUN,4
1233,directeur,NOUN,293
1234,mogelijk,ADJ,597
1235,straks,ADV,591
1236,jungle,NOUN,191
1237,schieten,VERB,1430
1238,verdovingspijlen,ADV,1
1239,pakken,NOUN,7
1240,Brengen,VERB,6
1241,truc,NOUN,1311
1242,tegenstribbelen,VERB,4
1243,pats,NOUN,32
1244,slag,NOUN,176
1245,ongehoorzaam,ADJ,2
1246,Pats,PROPN,8
1247,hulpeloos,ADJ,4
1248,weggehalen,VERB,103
1249,missen,VERB,608
1250,stop,VERB,24
1251,ontvoeren,VERB,260
1252,normale/andere,ADJ,1
1253,overleven,VERB,401
1254,wild,NOUN,503
1255,bedreigen,VERB,578
1256,weinig,DET,1130
1257,geldspoor,NOUN,1
1258,eiland,NOUN,515
1259,vol,ADP,149
1260,zand,NOUN,345
1261,wonderschoon,ADJ,3
1262,geluid,NOUN,1369
1263,Big,SYM,14
1264,mmm,INTJ,94
1265,wie,PRON,2255
1266,deze,DET,2186
1267,iemand,PRON,5033
1268,praten,VERB,2147
1269,Hallo,SYM,69
1270,Sum,PROPN,3
1271,riep,VERB,206
1272,hoi,ADJ,81
1273,Ok,NOUN,6
1274,hoi,NOUN,109
1275,Storm,PROPN,75
1276,hetzelfde,ADJ,952
1277,aarde,NOUN,345
1278,flauw,ADJ,130
1279,goud,NOUN,350
1280,jou,PRON,1816
1281,boeien,VERB,111
1282,Riep,VERB,69
1283,recht,ADJ,437
1284,tegenovergesteld,ADJ,13
1285,Sam,PROPN,489
1286,zij,VERB,21
1287,oen,INTJ,115
1288,boos,ADJ,2145
1289,geldeiland,NOUN,1
1290,dood,NOUN,475
1291,oke,ADV,31
1292,dood,VERB,62
1293,geldzwaard,NOUN,1
1294,geldpistolen,VERB,1
1295,Oke,VERB,25
1296,Oke,INTJ,42
1297,Zei,VERB,260
1298,draai,NOUN,32
1299,boem,PROPN,30
1300,pijn,NOUN,1629
1301,neer,ADP,888
1302,o,INTJ,337
1303,ontploffen,VERB,208
1304,gilde,VERB,97
1305,Wil,VERB,374
1306,ok,NOUN,15
1307,"900,000",NUM,1
1308,oke,INTJ,123
1309,Doei,INTJ,6
1310,iPad,NOUN,984
1311,Mini,PROPN,42
1312,Suus,PROPN,62
1313,Hay,PROPN,36
1314,Day,PROPN,48
1315,elk,PRON,60
1316,morgen,ADV,1409
1317,Christiaan,PROPN,10
1318,zuivelfabriek,NOUN,1
1319,oven,NOUN,1213
1320,kippenvoer,NOUN,1
1321,koeienvoer,PROPN,1
1322,Schapenvoer,NOUN,1
1323,Playmobil,PROPN,464
1324,piratenschip,NOUN,8
1325,Kartplaza,NOUN,2
1326,Actionworld,VERB,2
1327,karten,VERB,35
1328,bowlen,VERB,109
1329,lasergamen,VERB,22
1330,paintball,NOUN,5
1331,klimpark,NOUN,15
1332,baan,NOUN,548
1333,tokkelbaan,NOUN,18
1334,baejump,NOUN,2
1335,plateau,NOUN,5
1336,luchtkuss,NOUN,8
1337,super,ADJ,921
1338,hing,VERB,168
1339,klimmen,VERB,1256
1340,moment,NOUN,723
1341,skateboard,NOUN,159
1342,pas,ADV,1923
1343,ban,NOUN,17
1344,touw,NOUN,730
1345,hangen,VERB,700
1346,vooruit,ADV,207
1347,viel,VERB,156
1348,klimmuur,NOUN,10
1349,boogschieten,VERB,60
1350,Tv,NOUN,103
1351,NCE,PROPN,1
1352,club,NOUN,680
1353,moviestar,ADV,1
1354,Planet,SYM,1
1355,tv,PROPN,57
1356,Power,PROPN,4
1357,Rangers,PROPN,2
1358,klimrek,NOUN,270
1359,klimrek,SYM,3
1360,tikkertje,NOUN,420
1361,knikkerpo,NOUN,1
1362,knikkeren,VERB,172
1363,knikkeren,NOUN,10
1364,superleuk,PROPN,25
1365,schommelen,VERB,318
1366,Wii,PROPN,700
1367,aanspelen,VERB,102
1368,donderdag,PROPN,668
1369,proefjesmiddag,NOUN,23
1370,Din,PROPN,1
1371,Loubna,PROPN,3
1372,Isis,ADJ,12
1373,proefje,NOUN,63
1374,toffeethee,NOUN,1
1375,Fruittella,NOUN,1
1376,glas,NOUN,311
1377,koud,ADJ,1280
1378,water,NOUN,4380
1379,dompelen,VERB,2
1380,helder,ADJ,34
1381,tevoren,ADV,88
1382,proef,NOUN,210
1383,uitgeprobeerd,VERB,4
1384,interessant,ADJ,275
1385,liepen,VERB,744
1386,leeg,ADJ,400
1387,opgedronken,VERB,5
1388,kauwen,VERB,96
1389,vroeg,ADJ,1463
1390,Jake,PROPN,27
1391,Dion,PROPN,28
1392,Jordy,PROPN,60
1393,gummen,VERB,36
1394,snapte,VERB,43
1395,uitleggen,VERB,362
1396,moeilijk,ADJ,1740
1397,Rosalinda,PROPN,4
1398,Weet,VERB,827
1399,lievelingsdier,NOUN,433
1400,katt,NOUN,42
1401,uitlaten,VERB,2438
1402,keukendeur,NOUN,2
1403,flapperen,VERB,147
1404,vogels,PROPN,822
1405,kerosine,NOUN,192
1406,Vliegtuig,NOUN,2216
1407,tanken,VERB,213
1408,worm,NOUN,122
1409,cavia,NOUN,320
1410,Kareltje,PROPN,28
1411,brokk,NOUN,611
1412,hooi,NOUN,151
1413,lievelingsete,NOUN,16
1414,wortel,NOUN,250
1415,knuffelen,VERB,770
1416,oefenen,VERB,912
1417,afbeulen,VERB,2
1418,ciccus,NOUN,1
1419,naartoe,ADP,1037
1420,klap,NOUN,241
1421,gevoel,NOUN,300
1422,klappen,VERB,58
1423,wild,ADJ,2548
1424,dichtbij,ADJ,244
1425,Burger,NOUN,51
1426,',SYM,197
1427,Zoo,PROPN,92
1428,roggen,NOUN,8
1429,cheeta,NOUN,42
1430,oplossing,NOUN,224
1431,verblijf,NOUN,298
1432,eind,NOUN,1411
1433,pake,PROPN,12
1434,beppe,NOUN,7
1435,idee,NOUN,1048
1436,koeienstal,NOUN,1
1437,Blijkbaar,ADJ,16
1438,verrassing,NOUN,303
1439,blinddoek,NOUN,35
1440,doods,ADJ,5
1441,stilte,NOUN,36
1442,afdeed,VERB,4
1443,gejuich,ADJ,5
1444,geklap,NOUN,4
1445,"""",PUNCT,14086
1446,opdracht,NOUN,387
1447,mezelf,PRON,407
1448,Danilo,PROPN,2
1449,11,NUM,558
1450,manege,NOUN,383
1451,helaas,ADV,516
1452,vriendinne,NOUN,359
1453,Sterre,PROPN,84
1454,rijtjeshuis,NOUN,15
1455,informatie,NOUN,343
1456,tvserie,NOUN,8
1457,Hotel,PROPN,72
1458,13,NUM,387
1459,lievelingsserie,NOUN,7
1460,dans,NOUN,318
1461,zingden,VERB,3
1462,Lex,PROPN,46
1463,standhond,NOUN,1
1464,herder,NOUN,348
1465,skateboard,VERB,14
1466,Speelt,VERB,9
1467,bal,NOUN,3291
1468,Hut,PROPN,7
1469,hockey,NOUN,516
1470,teamsport,NOUN,109
1471,gitaar,NOUN,251
1472,verschillend,ADJ,2372
1473,elektrisch,ADJ,147
1474,akoestisch,ADJ,13
1475,tennis,NOUN,520
1476,voorwerp,NOUN,41
1477,tennisracket,NOUN,22
1478,trainen,VERB,1493
1479,week,NOUN,3420
1480,stiefbroer,NOUN,32
1481,stiefvader,NOUN,72
1482,90,NUM,48
1483,lievelingsbasketballer,NOUN,1
1484,Kobe,PROPN,1
1485,Bryant,PROPN,1
1486,held,NOUN,168
1487,dribbelen,VERB,34
1488,dunk,VERB,1
1489,LA,PROPN,3
1490,Lakers,PROPN,1
1491,doornen,ADV,9
1492,sloot,NOUN,517
1493,eruit,ADV,1134
1494,muurvast,ADJ,3
1495,shirt,NOUN,405
1496,tv,ADV,356
1497,lEGO,NOUN,223
1498,superheld,NOUN,130
1499,7,NUM,1192
1500,vermoeien,VERB,70
1501,superkoud,NOUN,12
1502,zon,NOUN,1007
1503,zonnebril,NOUN,35
1504,superblij,ADJ,104
1505,bff,PROPN,64
1506,overnemen,VERB,78
1507,kochen,VERB,37
1508,superleuk,NOUN,219
1509,Playmobilkasteel,NOUN,1
1510,agent,NOUN,215
1511,werk,NOUN,1315
1512,onderweg,ADV,614
1513,gooien,VERB,1632
1514,boef,NOUN,365
1515,mes,NOUN,359
1516,zich,PRON,3480
1517,open,ADJ,2515
1518,pistool,NOUN,184
1519,stop,NOUN,168
1520,heen,ADP,2651
1521,sloegen,VERB,54
1522,boei,NOUN,17
1523,tralies,NOUN,73
1524,kwispelen,VERB,303
1525,woef,INTJ,19
1526,commando,NOUN,54
1527,opstel,NOUN,370
1528,haai,NOUN,383
1529,wit,ADJ,1969
1530,mens-,SYM,3
1531,lust,NOUN,35
1532,vaststaan,VERB,21
1533,menukaart,NOUN,9
1534,zeehond,NOUN,131
1535,vet,NOUN,284
1536,zeeengel,NOUN,1
1537,rog,NOUN,9
1538,camouflage,NOUN,3
1539,ocean,NOUN,5
1540,wereld,NOUN,2074
1541,dit,DET,2309
1542,spoelen,VERB,24
1543,hondshaai,NOUN,3
1544,toonhaai,NOUN,2
1545,maart,PROPN,386
1546,februari,PROPN,84
1547,driehonderdenzeventig,PROPN,1
1548,haaien,NOUN,18
1549,makkelijk,ADJ,1705
1550,zinn,NOUN,213
1551,leer,VERB,893
1552,snapen,VERB,704
1553,elkeer,PROPN,1
1554,project,NOUN,221
1555,cowboy,NOUN,76
1556,indiaan,NOUN,247
1557,toneelstuk,NOUN,76
1558,meester,NOUN,1655
1559,Hulzebos,PROPN,5
1560,vastgebonden,VERB,64
1561,totempaal,NOUN,36
1562,kleuter,NOUN,197
1563,omheen,ADP,99
1564,huppelen,VERB,47
1565,bedenken,VERB,903
1566,kleren,NOUN,1607
1567,vear,NOUN,510
1568,geweer,NOUN,222
1569,enzovoort,ADV,230
1570,benodigdheden,VERB,56
1571,bruin,ADJ,1421
1572,bord,NOUN,1234
1573,kaasschaaf,NOUN,126
1574,Stap,NOUN,1167
1575,neem,VERB,440
1576,plak,NOUN,962
1577,Stap,PROPN,12
1578,geheel,NOUN,16
1579,broodje+ananas+kaas,NOUN,1
1580,laat,VERB,124
1581,rusten,VERB,170
1582,Wacht,VERB,341
1583,geweldig,ADJ,430
1584,precies,ADJ,577
1585,circuss,NOUN,174
1586,verhuizen,VERB,356
1587,fit,ADJ,214
1588,vals,ADJ,139
1589,erbij,ADV,745
1590,verzorger,NOUN,406
1591,ervan,ADV,743
1592,doordat,SCONJ,286
1593,aandacht,NOUN,585
1594,ontdekken,VERB,324
1595,panda,NOUN,138
1596,goal,NOUN,654
1597,scoorn,VERB,20
1598,juichen,VERB,152
1599,spanning,NOUN,72
1600,slide,NOUN,7
1601,gras,NOUN,603
1602,opassen,VERB,2
1603,overtreding,NOUN,43
1604,smerig,ADJ,53
1605,schorsen,VERB,25
1606,VRIJE,ADJ,1
1607,TIJD,NOUN,1
1608,schaats,NOUN,103
1609,kosten,VERB,1040
1610,VEEL,DET,7
1611,uitrusting,NOUN,9
1612,ontspannen,ADJ,15
1613,golfen,VERB,39
1614,bijvoorbeeld,X,518
1615,Efteling,PROPN,439
1616,Heerlijk,ADJ,46
1617,duur,ADJ,847
1618,goedkoop,ADJ,91
1619,voordelig,ADJ,2
1620,Reeereeereeereeer,PROPN,1
1621,ruimt,NOUN,2
1622,Sterven,VERB,2
1623,weggaan,VERB,315
1624,aap,NOUN,1370
1625,reizen,VERB,413
1626,terwijl,SCONJ,755
1627,hum,NOUN,3
1628,buitenhok,NOUN,32
1629,Zou,AUX,239
1630,zetten,VERB,2124
1631,verveel,VERB,198
1632,bekijken,VERB,408
1633,ocea,NOUN,1
1634,dierenreservaat,NOUN,4
1635,hamster,NOUN,426
1636,Knabbel,PROPN,15
1637,Babbel,NOUN,18
1638,jammer,ADJ,1533
1639,passen,VERB,471
1640,klasgenot,NOUN,100
1641,nergens,ADV,394
1642,scherm,NOUN,220
1643,HSC21,NOUN,1
1644,kampioen,NOUN,501
1645,hoofdklasse,NOUN,11
1646,Turkije,PROPN,388
1647,afgelopen,VERB,38
1648,45,NUM,90
1649,graad,NOUN,441
1650,genieten,VERB,309
1651,dom,ADJ,613
1652,band,NOUN,743
1653,los,ADJ,1042
1654,volgens,ADP,944
1655,glijbaan,NOUN,782
1656,spannend,ADJ,1001
1657,Wende,NOUN,1
1658,Hidde,PROPN,72
1659,sportcarrière,NOUN,2
1660,Willen,VERB,59
1661,Wende,PROPN,1
1662,begin,NOUN,771
1663,minpunt,NOUN,31
1664,Dyslexie,PROPN,23
1665,rest,NOUN,991
1666,aanrader,NOUN,20
1667,wil,VERB,66
1668,1,ADJ,132
1669,2,ADJ,208
1670,paasdag,NOUN,67
1671,Lees,VERB,174
1672,8,NUM,1516
1673,paasei,NOUN,101
1674,negentien,NUM,29
1675,38,NUM,26
1676,paashazen,NOUN,2
1677,37,NUM,19
1678,pannenkoekenschool,NOUN,1
1679,beslag,NOUN,56
1680,stroop,NOUN,21
1681,poedersuiker,NOUN,11
1682,tenslotte,ADV,123
1683,wok,NOUN,19
1684,euro,NOUN,1158
1685,bloembakken,NOUN,1
1686,lief,ADV,401
1687,touwtjespringen,NOUN,8
1688,favoriet,ADJ,401
1689,bezigheid,NOUN,5
1690,buskruit,NOUN,69
1691,schaduw,NOUN,103
1692,rondrenn,VERB,10
1693,verstopper,NOUN,1043
1694,slagballen,NOUN,4
1695,liefst,ADV,208
1696,variëren,VERB,8
1697,afspelen,VERB,771
1698,afvragen,VERB,363
1699,Loesje,PROPN,28
1700,bot,NOUN,576
1701,Vind,VERB,252
1702,aaien,VERB,1003
1703,stellen,VERB,322
1704,bench,NOUN,140
1705,vast,ADJ,1995
1706,hazen,NOUN,10
1707,muis,NOUN,710
1708,Vindt,VERB,13
1709,Grijs,NOUN,1
1710,Groot,ADJ,7
1711,Loesje,NOUN,13
1712,twijfelen,VERB,88
1713,tussen,ADP,1054
1714,bepaalen,VERB,16
1715,Groetjes,NOUN,457
1716,Hester,PROPN,8
1717,B.,PROPN,68
1718,Milou,PROPN,61
1719,Lars,PROPN,301
1720,schreeuwen,VERB,796
1721,optocht,NOUN,273
1722,Betreffen,VERB,28
1723,voetbalveld,NOUN,289
1724,Geachte,ADJ,221
1725,mevrouw,NOUN,689
1726,burgemeester,NOUN,229
1727,lui,ADJ,417
1728,bestaan,VERB,1134
1729,kans,NOUN,503
1730,projectontwikkelaar,NOUN,2
1731,overleggen,VERB,40
1732,dankbaar,ADJ,24
1733,conclusie,NOUN,241
1734,eeuwig,ADV,50
1735,vriendelijk,ADJ,455
1736,groet,NOUN,613
1737,Hilbert,PROPN,3
1738,keiden,VERB,10
1739,niet/,ADV,1
1740,einde,NOUN,1288
1741,Middeleeuwen,PROPN,63
1742,Romeins,ADJ,58
1743,toekomst,NOUN,507
1744,uitvinden,VERB,200
1745,mouw,ADJ,1
1746,koelie,NOUN,1
1747,eh,INTJ,209
1748,dik,ADJ,1427
1749,tijdens,ADP,570
1750,spul,NOUN,1433
1751,oor,NOUN,718
1752,Texel,PROPN,42
1753,geluk,NOUN,304
1754,dnaar,ADV,1
1755,Daniek,PROPN,28
1756,le,SYM,8
1757,xxxx,NOUN,7
1758,Köln,PROPN,2
1759,bijzoug,ADJ,1
1760,kus,PROPN,1
1761,Pak,VERB,956
1762,blik,NOUN,333
1763,neen,INTJ,4
1764,koekenpan,NOUN,113
1765,Smelt,VERB,15
1766,smul,VERB,401
1767,immers,ADV,22
1768,keileuk,NOUN,25
1769,Beetje,NOUN,29
1770,chillen,VERB,145
1771,enzovoorts,X,464
1772,snap,VERB,403
1773,vel,NOUN,77
1774,vrolijk,ADJ,453
1775,leuk,NOUN,385
1776,lammet,NOUN,119
1777,optillen,VERB,102
1778,beschuit,NOUN,20
1779,weel,NOUN,7
1780,Bram,PROPN,403
1781,Lammetjes,NOUN,3
1782,hel,NOUN,49
1783,wol,NOUN,63
1784,scheren,VERB,39
1785,schap,NOUN,14
1786,06:00,NUM,3
1787,19,NUM,123
1788,woensdag,PROPN,876
1789,juffrouw,NOUN,306
1790,lamme,NOUN,30
1791,optilen,VERB,23
1792,doei,VERB,199
1793,Doei,PROPN,150
1794,zinken,VERB,93
1795,pak,NOUN,1076
1796,weggedreven,VERB,1
1797,Piet,NOUN,303
1798,strooien,VERB,101
1799,pepernot,NOUN,469
1800,cake,NOUN,160
1801,proeven,VERB,22
1802,ijsje,NOUN,1065
1803,duin,NOUN,105
1804,carnavalsoptocht,NOUN,25
1805,16,NUM,218
1806,juni,PROPN,187
1807,maandag,PROPN,689
1808,Annen,PROPN,13
1809,activiteit,NOUN,185
1810,Breeland,PROPN,37
1811,steppen,VERB,287
1812,Canadees,PROPN,18
1813,verliezen,VERB,942
1814,Verveelde,PROPN,2
1815,me.,PRON,341
1816,Stok,PROPN,5
1817,opknappen,VERB,28
1818,mochten,AUX,1058
1819,Zandbult,NOUN,1
1820,vlot,ADJ,81
1821,bouw,NOUN,62
1822,circa,X,2
1823,Eext,PROPN,5
1824,Baldwinhoeve,ADJ,1
1825,survivallen,VERB,49
1826,kanoën,PROPN,45
1827,3,ADJ,95
1828,Maxime,PROPN,10
1829,bult,NOUN,97
1830,bon,ADJ,40
1831,pesten,VERB,432
1832,gps,NOUN,17
1833,Veengolf,PROPN,1
1834,rood,PROPN,22
1835,slapen,NOUN,40
1836,terugtocht,VERB,1
1837,Marjan,PROPN,7
1838,Justin,PROPN,182
1839,vooraan,ADJ,52
1840,Julian,PROPN,54
1841,vooraan,PROPN,1
1842,zaal,NOUN,309
1843,musical,NOUN,504
1844,Paulusschool,PROPN,1
1845,Got,PROPN,11
1846,Talent,PROPN,10
1847,winnen,VERB,3579
1848,stemmen,VERB,70
1849,vrijdag,PROPN,1288
1850,podium,NOUN,165
1851,Kees,PROPN,623
1852,Purley,PROPN,1
1853,gillen,VERB,323
1854,Omg,VERB,1
1855,middag,NOUN,854
1856,4e,ADJ,2
1857,aah,X,4
1858,gra,VERB,3
1859,dreun,NOUN,12
1860,drumstel,NOUN,35
1861,schrok,VERB,1070
1862,dagdroom,NOUN,6
1863,oorlog,NOUN,598
1864,geschiedenisboek,NOUN,3
1865,geval,VERB,207
1866,overal,ADV,1317
1867,gebouw,NOUN,358
1868,sprongen,VERB,50
1869,besluiten,VERB,468
1870,stil,ADJ,784
1871,totdat,SCONJ,613
1872,Amerikaan,PROPN,24
1873,vergeten,VERB,1214
1874,tegelijkertijd,ADV,57
1875,geschrokken,VERB,257
1876,waard,ADJ,115
1877,heelen,VERB,4
1878,stof,NOUN,135
1879,tringeling,NOUN,3
1880,Floor,PROPN,281
1881,stapt,VERB,126
1882,ontbijt,NOUN,236
1883,camping,NOUN,693
1884,zes,NUM,1209
1885,achtervolgmen,VERB,2
1886,eng,ADJ,1750
1887,...,PUNCT,2481
1888,dichterbij,ADJ,180
1889,Aah,SYM,6
1890,Ineens,ADV,6
1891,beland,VERB,43
1892,compleet,ADJ,60
1893,vastgebinden,VERB,8
1894,garage,NOUN,139
1895,allerlei,DET,551
1896,doodsbang,ADJ,45
1897,voetstap,NOUN,31
1898,Krk,PROPN,4
1899,piepen,VERB,160
1900,v,SYM,34
1901,boxershond,NOUN,1
1902,staar,NOUN,33
1903,hondenbrok,NOUN,118
1904,wollig,ADJ,10
1905,wanneer,SCONJ,360
1906,vrijheid,NOUN,609
1907,vervelen,VERB,287
1908,goedemorgen,ADV,5
1909,aaaaah,ADJ,5
1910,Mam,PROPN,116
1911,Help,VERB,71
1912,Ilse,PROPN,127
1913,stippelhond,NOUN,1
1914,jessie,NOUN,25
1915,ruigharig,ADJ,1
1916,dwergteckel,NOUN,3
1917,teefje,NOUN,32
1918,hondenvoer,NOUN,84
1919,schooien,VERB,10
1920,eten,NOUN,1407
1921,Teefjes,NOUN,1
1922,puppy,NOUN,1327
1923,’s,DET,643
1924,dwergteckels,NOUN,1
1925,labrador,NOUN,241
1926,buldog,NOUN,202
1927,rass,NOUN,152
1928,chihuahua,NOUN,378
1929,omlaag,ADV,104
1930,omhoog,ADV,550
1931,verslag,NOUN,153
1932,krachtig,ADJ,24
1933,koek,NOUN,394
1934,mond,NOUN,564
1935,k,SYM,100
1936,kont,SYM,2
1937,verliefd,ADJ,398
1938,hartendief,NOUN,7
1939,brief,NOUN,1384
1940,madelief,NOUN,1
1941,EINDE,NOUN,9
1942,MEISJES,ADV,1
1943,JONGENS,NOUN,1
1944,HOND,NUM,2
1945,HOND,PROPN,2
1946,vuilnisman,NOUN,9
1947,profvoetballer,NOUN,203
1948,leger,NOUN,386
1949,spectaculair,ADJ,35
1950,avontuur,NOUN,366
1951,beleven,VERB,277
1952,onverwacht,ADJ,24
1953,kleinkind,NOUN,56
1954,bereiken,VERB,157
1955,New,PROPN,240
1956,York,PROPN,203
1957,Londen,PROPN,133
1958,Bonaire,ADJ,3
1959,Carnaval,SYM,4
1960,verkleden,VERB,105
1961,limonade,NOUN,79
1962,schminken,VERB,23
1963,inschenken,VERB,9
1964,supermarkt,NOUN,223
1965,koop,NOUN,166
1966,€,SYM,170
1967,9.99,NUM,1
1968,zoek,ADJ,432
1969,zerun,VERB,6
1970,hek,NOUN,351
1971,schooltijd,NOUN,130
1972,aanbellen,VERB,78
1973,vreemdeling,NOUN,43
1974,jongetje,NOUN,443
1975,Hebben,AUX,189
1976,kwam,VERB,115
1977,dank,NOUN,143
1978,circusdier,NOUN,61
1979,se,SYM,267
1980,grappig,ADJ,2437
1981,uitzien,VERB,323
1982,vriendjes,NOUN,60
1983,MOETen,AUX,2
1984,STOPPEN,PROPN,1
1985,trouw,PROPN,15
1986,luistren,VERB,168
1987,bijthonden,VERB,1
1988,luisteren,VERB,1008
1989,gezelligheid,NOUN,67
1990,neus,NOUN,919
1991,dief,NOUN,576
1992,spoor,VERB,21
1993,inbreker,NOUN,109
1994,idool,NOUN,104
1995,Nèh,PROPN,1
1996,fan,NOUN,194
1997,twaalf,NUM,513
1998,genoeg,DET,371
1999,ido,NOUN,2
2000,doeg,PROPN,21
2001,ontsnappen,VERB,414
2002,zoo,ADV,60
2003,dicht,ADJ,1092
2004,paniek,NOUN,301
2005,straat,NOUN,1385
2006,shop,NOUN,19
2007,hoed,NOUN,212
2008,ketting,NOUN,220
2009,diamant,NOUN,200
2010,kassa,NOUN,169
2011,kinderziekenhuis,NOUN,1
2012,schatkist,NOUN,19
2013,zat,VERB,172
2014,EindE.,SYM,1
2015,Daan,PROPN,432
2016,waarnaartoe,ADV,5
2017,Hans,PROPN,309
2018,Klok,PROPN,14
2019,goochelaar,NOUN,38
2020,knap,ADJ,316
2021,begrijpen,VERB,768
2022,toververdwijntruc,PROPN,1
2023,knikken,VERB,63
2024,héél,ADJ,256
2025,rij,NOUN,294
2026,achten,NUM,111
2027,gordijn,NOUN,122
2028,show,NOUN,591
2029,tafel,NOUN,994
