pos1,pos2,pos3,freq
AUX,ADV,PROPN,495
ADV,PROPN,ADJ,195
PROPN,ADJ,ADJ,377
DET,PRON,AUX,294
ADP,INTJ,AUX,117
DET,PROPN,NOUN,718
PROPN,NOUN,NOUN,155
ADV,NOUN,PROPN,424
NOUN,PROPN,PRON,576
PROPN,PRON,INTJ,212
INTJ,SYM,DET,217
PRON,AUX,NUM,1063
AUX,NUM,NOUN,1292
ADJ,NUM,NOUN,1289
INTJ,PRON,SCONJ,191
PRON,SCONJ,SCONJ,169
DET,ADP,PUNCT,30
ADP,PUNCT,ADP,92
PRON,ADP,SCONJ,466
ADP,SCONJ,DET,564
PUNCT,INTJ,PRON,523
CCONJ,DET,PRON,194
DET,PRON,SYM,32
VERB,VERB,SYM,48
AUX,INTJ,DET,390
AUX,DET,NUM,157
NUM,NOUN,PROPN,203
NOUN,PROPN,SYM,168
SYM,NOUN,NOUN,204
VERB,SYM,ADV,106
ADV,PUNCT,AUX,360
PUNCT,AUX,ADV,650
AUX,VERB,NOUN,514
VERB,DET,SYM,189
INTJ,PRON,NUM,77
SCONJ,DET,CCONJ,17
DET,CCONJ,PUNCT,5
PUNCT,NOUN,NOUN,94
NOUN,AUX,PROPN,573
AUX,ADJ,SYM,133
ADJ,SYM,SYM,313
SYM,PRON,PRON,289
SYM,AUX,DET,186
NOUN,NOUN,SYM,272
NOUN,SYM,PROPN,172
SYM,PROPN,NOUN,90
PROPN,NOUN,ADJ,107
PUNCT,VERB,ADP,176
VERB,PROPN,DET,519
INTJ,SCONJ,SYM,33
SCONJ,SYM,PROPN,16
VERB,ADJ,PROPN,124
VERB,NOUN,NOUN,693
AUX,NOUN,SCONJ,77
VERB,NOUN,DET,604
NOUN,VERB,X,64
VERB,X,DET,14
AUX,NOUN,INTJ,135
AUX,ADJ,SCONJ,852
ADP,SYM,NOUN,161
CCONJ,NOUN,ADP,1869
NOUN,PROPN,ADV,698
ADV,AUX,PROPN,731
PROPN,CCONJ,ADJ,264
ADP,NOUN,NUM,666
NUM,NOUN,PRON,838
PRON,PUNCT,ADJ,121
PUNCT,ADJ,NOUN,233
NOUN,PRON,PROPN,419
SCONJ,PRON,CCONJ,223
ADP,NOUN,SCONJ,1108
NOUN,SCONJ,PROPN,521
PROPN,PROPN,ADV,1492
PROPN,ADV,ADJ,949
DET,ADP,VERB,48
PRON,INTJ,ADJ,1050
CCONJ,DET,DET,212
NOUN,AUX,INTJ,687
AUX,NUM,ADP,74
ADP,NUM,PUNCT,596
ADP,SYM,INTJ,308
VERB,ADJ,PRON,672
NOUN,VERB,PROPN,1254
NOUN,SYM,SCONJ,68
SYM,PRON,NUM,14
VERB,SCONJ,NUM,87
SCONJ,NUM,NOUN,456
SYM,SCONJ,ADJ,15
NOUN,SCONJ,ADJ,319
ADV,PUNCT,NUM,21
PUNCT,NUM,NOUN,59
INTJ,DET,ADV,133
DET,INTJ,CCONJ,178
NOUN,SYM,NOUN,305
PRON,PUNCT,SCONJ,141
PUNCT,SCONJ,PROPN,23
CCONJ,DET,SCONJ,2
DET,SCONJ,SCONJ,5
SYM,ADJ,ADP,212
NOUN,X,PROPN,19
X,PROPN,DET,13
AUX,PROPN,AUX,104
ADP,SCONJ,INTJ,329
SYM,ADP,PRON,356
ADP,PRON,PROPN,501
PROPN,VERB,ADP,2999
AUX,PROPN,PROPN,718
PROPN,PROPN,PRON,1221
NOUN,PROPN,PUNCT,2796
NOUN,ADJ,X,15
ADJ,X,NOUN,7
AUX,PUNCT,PROPN,231
PUNCT,PROPN,PROPN,149
AUX,PROPN,ADJ,228
ADP,AUX,ADP,327
ADV,SYM,CCONJ,193
ADV,ADJ,SYM,461
PUNCT,SYM,NOUN,552
AUX,VERB,SYM,72
SYM,NOUN,AUX,155
ADP,CCONJ,INTJ,396
DET,ADV,INTJ,235
ADP,PUNCT,PROPN,174
PUNCT,PROPN,NOUN,109
SYM,NOUN,ADV,206
ADP,SYM,PROPN,126
SYM,PROPN,ADP,104
PROPN,ADP,PUNCT,632
AUX,PUNCT,AUX,62
PUNCT,AUX,CCONJ,3
AUX,CCONJ,AUX,84
ADV,CCONJ,PUNCT,297
CCONJ,PUNCT,CCONJ,295
DET,PROPN,CCONJ,1139
PROPN,CCONJ,NOUN,669
DET,VERB,NUM,200
VERB,NUM,NOUN,1446
ADJ,AUX,ADV,1095
AUX,ADV,PUNCT,1681
SYM,VERB,PUNCT,878
PROPN,AUX,PUNCT,643
DET,SYM,DET,160
SYM,DET,SYM,35
PUNCT,VERB,SCONJ,140
SCONJ,ADJ,PUNCT,294
INTJ,X,NOUN,28
AUX,AUX,ADV,485
NOUN,DET,PUNCT,23
DET,PUNCT,ADV,96
PUNCT,ADV,INTJ,208
PRON,PUNCT,DET,125
ADJ,DET,PRON,83
ADJ,PUNCT,CCONJ,224
PUNCT,CCONJ,AUX,89
VERB,PUNCT,AUX,235
INTJ,PROPN,AUX,775
PUNCT,ADV,PRON,339
AUX,ADP,ADJ,718
ADJ,NUM,ADP,217
PRON,CCONJ,PUNCT,63
CCONJ,PUNCT,SCONJ,28
PUNCT,SCONJ,PRON,505
ADJ,CCONJ,PUNCT,301
INTJ,AUX,AUX,148
ADV,PROPN,PROPN,736
PROPN,INTJ,ADJ,143
PRON,SYM,NOUN,143
INTJ,PRON,SYM,244
ADJ,VERB,NUM,43
VERB,NUM,NUM,200
ADV,PUNCT,ADV,447
PUNCT,ADV,NUM,19
PROPN,DET,NUM,170
DET,NUM,NUM,242
ADP,NOUN,X,37
NOUN,X,PRON,20
X,PRON,PROPN,3
DET,VERB,AUX,523
PRON,PUNCT,PROPN,108
DET,INTJ,ADV,573
CCONJ,CCONJ,PUNCT,96
AUX,PRON,SYM,233
ADP,VERB,PROPN,220
ADJ,SYM,ADP,105
NOUN,SYM,PRON,154
AUX,NOUN,ADP,809
SYM,CCONJ,PROPN,207
CCONJ,DET,ADP,36
PUNCT,PRON,NOUN,96
INTJ,DET,NUM,72
PRON,ADP,SYM,291
ADP,SYM,SYM,439
PROPN,PROPN,AUX,2670
PROPN,AUX,ADJ,1229
PROPN,ADV,INTJ,507
CCONJ,NOUN,DET,301
ADJ,DET,DET,383
PRON,CCONJ,NOUN,131
DET,DET,SYM,121
SYM,ADP,VERB,166
ADV,VERB,SYM,283
PROPN,VERB,AUX,634
SCONJ,NOUN,PUNCT,870
NOUN,PUNCT,AUX,457
ADP,VERB,DET,446
PRON,NOUN,PROPN,748
INTJ,ADV,SYM,300
PUNCT,SYM,INTJ,568
PRON,NUM,INTJ,91
NUM,INTJ,SYM,111
ADJ,CCONJ,INTJ,848
VERB,PUNCT,PRON,248
PROPN,ADV,ADP,1355
ADJ,ADP,CCONJ,672
INTJ,ADV,NUM,239
AUX,CCONJ,NOUN,136
PRON,VERB,NUM,739
SCONJ,DET,ADV,137
INTJ,SYM,AUX,228
VERB,CCONJ,NOUN,1179
INTJ,ADV,CCONJ,403
CCONJ,INTJ,PUNCT,1540
INTJ,PROPN,ADP,533
PUNCT,SYM,DET,509
PROPN,ADV,PUNCT,1432
NUM,VERB,PRON,501
SCONJ,VERB,PRON,340
ADP,PROPN,NUM,246
PROPN,NUM,ADP,39
ADJ,NUM,CCONJ,205
SCONJ,ADV,NUM,152
ADV,NUM,PUNCT,599
NOUN,NUM,VERB,250
NUM,VERB,ADP,232
VERB,DET,NUM,217
DET,NUM,PRON,70
NUM,PRON,VERB,135
CCONJ,DET,NUM,142
PRON,NUM,ADP,161
NUM,ADP,PROPN,268
PUNCT,PRON,PUNCT,58
SCONJ,PROPN,NOUN,117
PROPN,NOUN,CCONJ,311
ADP,NOUN,ADJ,1197
DET,PROPN,ADJ,438
NOUN,PROPN,CCONJ,936
SYM,SYM,NOUN,469
CCONJ,NOUN,ADV,1116
INTJ,CCONJ,AUX,96
SCONJ,DET,PROPN,779
PROPN,INTJ,VERB,239
ADJ,ADV,CCONJ,522
SYM,ADJ,SYM,25
SYM,VERB,VERB,312
ADP,PUNCT,ADJ,56
PUNCT,ADJ,ADP,50
ADP,ADP,INTJ,749
ADJ,ADJ,DET,774
SCONJ,ADJ,INTJ,101
SYM,ADJ,ADV,380
PRON,PRON,SCONJ,546
PUNCT,INTJ,ADV,598
ADP,SCONJ,PROPN,191
SYM,PRON,NOUN,221
ADP,VERB,ADJ,476
SYM,INTJ,PROPN,440
PUNCT,VERB,VERB,76
PROPN,PRON,NOUN,641
NOUN,NOUN,PRON,964
ADP,CCONJ,PUNCT,135
INTJ,X,PRON,26
X,PRON,ADJ,22
ADJ,VERB,SYM,74
VERB,SYM,PUNCT,152
SYM,PUNCT,CCONJ,117
VERB,ADJ,CCONJ,477
CCONJ,PUNCT,ADV,158
PUNCT,ADV,ADV,349
VERB,NUM,PROPN,54
PRON,PROPN,PROPN,678
ADJ,INTJ,NUM,100
AUX,SCONJ,PROPN,209
AUX,NOUN,DET,128
AUX,PROPN,PUNCT,652
ADV,SCONJ,AUX,152
NOUN,PUNCT,ADJ,168
PUNCT,ADJ,VERB,126
INTJ,AUX,CCONJ,36
AUX,CCONJ,VERB,222
VERB,DET,PROPN,904
ADP,SCONJ,ADV,265
SYM,CCONJ,CCONJ,123
DET,NOUN,X,153
NOUN,X,INTJ,49
X,INTJ,INTJ,39
PRON,AUX,X,40
AUX,X,PRON,7
X,PRON,ADP,25
CCONJ,ADP,CCONJ,156
VERB,NUM,ADP,76
NUM,ADP,DET,902
SYM,INTJ,CCONJ,371
PUNCT,ADP,PUNCT,20
DET,ADJ,SCONJ,255
VERB,SYM,SYM,347
ADV,PROPN,VERB,855
DET,DET,PRON,115
SCONJ,ADJ,DET,194
PRON,NUM,PUNCT,185
NUM,PUNCT,DET,12
PROPN,PRON,PROPN,92
VERB,PROPN,SYM,134
PROPN,SYM,ADP,93
SYM,ADP,PROPN,275
SCONJ,PUNCT,CCONJ,40
PUNCT,CCONJ,PROPN,244
PRON,AUX,SYM,218
CCONJ,NOUN,CCONJ,1230
AUX,PUNCT,DET,27
PUNCT,DET,ADJ,136
CCONJ,DET,PROPN,903
PROPN,PUNCT,INTJ,99
CCONJ,NOUN,NUM,65
NOUN,NUM,AUX,151
NUM,AUX,SCONJ,28
AUX,NOUN,ADV,508
PUNCT,PROPN,PRON,351
PROPN,ADJ,CCONJ,115
CCONJ,VERB,CCONJ,459
CCONJ,AUX,SCONJ,105
ADP,PUNCT,ADV,106
PUNCT,ADV,ADJ,165
AUX,PROPN,PRON,268
ADV,ADP,SYM,358
PROPN,NOUN,ADV,286
PRON,SYM,PROPN,56
DET,SYM,PRON,124
ADV,PUNCT,VERB,560
ADV,NOUN,X,15
NOUN,X,VERB,18
X,VERB,PRON,27
DET,VERB,SYM,40
VERB,SYM,VERB,51
ADP,SYM,ADP,216
CCONJ,SCONJ,SYM,44
SCONJ,SYM,SYM,88
PROPN,VERB,NOUN,600
SCONJ,ADV,ADJ,630
ADJ,DET,SYM,80
DET,ADJ,X,8
X,NOUN,ADJ,14
PRON,SYM,DET,47
PRON,SYM,ADJ,67
SYM,ADJ,SCONJ,39
CCONJ,PROPN,NUM,48
PROPN,NUM,NUM,232
ADP,PUNCT,VERB,95
SCONJ,INTJ,PUNCT,398
VERB,NOUN,PRON,907
CCONJ,PROPN,NOUN,127
ADJ,ADJ,SYM,241
DET,ADV,SCONJ,57
CCONJ,CCONJ,PRON,842
DET,ADV,NOUN,697
ADP,ADV,INTJ,813
ADJ,SCONJ,NOUN,507
SCONJ,NOUN,SYM,131
INTJ,ADP,AUX,159
NUM,ADJ,ADJ,145
AUX,SCONJ,SCONJ,179
VERB,INTJ,PROPN,580
PROPN,AUX,CCONJ,158
ADV,PROPN,ADV,491
PUNCT,AUX,ADP,62
ADV,SYM,AUX,33
ADJ,SYM,PRON,67
NOUN,SYM,ADV,346
INTJ,PUNCT,INTJ,220
SYM,PROPN,CCONJ,72
CCONJ,CCONJ,CCONJ,566
CCONJ,CCONJ,SYM,79
CCONJ,SYM,NOUN,66
ADV,DET,NUM,358
DET,NUM,ADP,181
NUM,ADP,PUNCT,222
ADJ,CCONJ,SCONJ,338
ADP,ADV,PROPN,148
ADV,PROPN,SYM,100
PROPN,SYM,VERB,305
AUX,PROPN,SYM,68
NOUN,CCONJ,AUX,429
PUNCT,CCONJ,DET,252
ADJ,ADJ,PRON,609
ADJ,PRON,PUNCT,426
ADP,PROPN,SYM,421
ADJ,SCONJ,SCONJ,283
INTJ,SYM,SCONJ,248
SCONJ,PRON,NUM,593
AUX,SCONJ,VERB,79
PUNCT,ADV,PUNCT,210
ADV,PUNCT,PRON,465
INTJ,SCONJ,PROPN,197
SCONJ,PROPN,INTJ,67
PROPN,INTJ,SYM,121
SYM,INTJ,VERB,366
PROPN,PUNCT,PROPN,41
PUNCT,CCONJ,ADJ,173
CCONJ,ADJ,NUM,126
VERB,PUNCT,CCONJ,329
ADJ,VERB,ADJ,507
SYM,NOUN,ADJ,88
SYM,SYM,ADJ,178
NOUN,ADJ,PRON,400
ADP,AUX,SCONJ,115
ADV,NUM,VERB,385
PRON,PROPN,CCONJ,295
CCONJ,PRON,PROPN,280
INTJ,ADJ,SYM,175
PUNCT,ADJ,CCONJ,15
ADV,DET,X,29
DET,X,SYM,9
X,SYM,PRON,11
ADJ,SCONJ,ADP,259
ADJ,PRON,DET,213
ADJ,INTJ,CCONJ,247
ADP,PROPN,ADJ,772
PRON,NUM,PRON,36
CCONJ,CCONJ,NOUN,237
SCONJ,PROPN,SYM,64
PROPN,PRON,SYM,27
DET,ADV,CCONJ,64
PUNCT,VERB,DET,177
DET,SYM,PUNCT,251
AUX,PUNCT,INTJ,256
CCONJ,PRON,SYM,244
DET,PUNCT,INTJ,38
VERB,NOUN,SYM,188
PUNCT,AUX,PUNCT,245
SYM,ADV,SCONJ,113
VERB,SCONJ,NOUN,1438
AUX,ADJ,NUM,189
ADJ,NUM,INTJ,83
NUM,INTJ,PRON,72
INTJ,SYM,X,20
SYM,X,PUNCT,25
AUX,ADV,SYM,126
AUX,SCONJ,NOUN,333
VERB,PROPN,ADJ,355
PROPN,ADJ,PRON,72
ADP,ADJ,DET,457
ADV,DET,AUX,11
SCONJ,NOUN,PRON,578
SYM,PROPN,PRON,82
ADV,CCONJ,PROPN,289
NOUN,ADJ,SCONJ,656
VERB,SYM,PROPN,68
SCONJ,ADJ,CCONJ,101
ADJ,SCONJ,X,11
NOUN,CCONJ,PROPN,857
AUX,DET,PRON,373
SYM,DET,PROPN,68
ADJ,SYM,INTJ,377
NOUN,AUX,NOUN,809
ADJ,SYM,CCONJ,236
NOUN,X,ADV,50
SYM,NOUN,DET,49
INTJ,DET,X,17
DET,X,VERB,11
X,VERB,ADV,27
AUX,DET,ADV,427
SCONJ,ADP,ADP,58
ADV,CCONJ,AUX,117
CCONJ,AUX,DET,276
ADJ,INTJ,PROPN,250
PROPN,ADJ,AUX,302
PRON,PROPN,PRON,294
PUNCT,PROPN,CCONJ,107
ADJ,PRON,CCONJ,119
DET,PUNCT,VERB,46
DET,ADP,ADV,26
SYM,AUX,ADP,79
DET,NOUN,NUM,1237
VERB,SCONJ,VERB,280
VERB,NUM,ADJ,143
SYM,PRON,CCONJ,13
PUNCT,AUX,ADJ,354
VERB,DET,VERB,538
PRON,SCONJ,PROPN,225
CCONJ,PROPN,PROPN,1350
ADJ,AUX,VERB,2944
ADV,NUM,AUX,133
NUM,AUX,PUNCT,160
DET,SYM,ADP,175
CCONJ,AUX,ADP,107
VERB,NUM,ADV,24
NUM,ADV,PUNCT,247
ADP,ADP,ADV,556
ADP,ADP,NUM,296
PUNCT,CCONJ,NOUN,143
PUNCT,ADV,ADP,144
ADV,PROPN,PRON,326
PROPN,SYM,NOUN,114
VERB,DET,CCONJ,14
ADP,PROPN,SCONJ,488
PRON,INTJ,NUM,132
INTJ,NUM,PRON,22
DET,ADP,PROPN,123
ADV,CCONJ,ADP,423
SCONJ,ADP,PROPN,357
PUNCT,SYM,X,28
SYM,X,SYM,14
ADP,CCONJ,VERB,681
CCONJ,VERB,ADV,1303
NOUN,ADV,PROPN,425
INTJ,ADV,X,19
ADV,X,ADP,12
X,ADP,INTJ,19
NUM,NOUN,SYM,222
NUM,NOUN,X,20
PROPN,NOUN,ADP,667
VERB,PRON,X,146
PRON,X,ADV,16
X,ADV,VERB,97
SYM,ADP,ADJ,79
SCONJ,PROPN,PRON,414
ADV,AUX,NUM,216
SCONJ,NOUN,NOUN,252
ADJ,PROPN,PUNCT,892
AUX,INTJ,PROPN,278
PRON,NUM,VERB,123
ADV,INTJ,SPACE,1
INTJ,SPACE,ADV,1
SPACE,ADV,AUX,1
NOUN,AUX,SYM,81
AUX,SYM,INTJ,97
NUM,ADP,ADV,62
NOUN,ADJ,NUM,170
ADJ,NUM,PROPN,30
PRON,CCONJ,PROPN,147
NUM,PROPN,PROPN,41
PROPN,PROPN,SCONJ,311
X,X,AUX,5
X,AUX,ADJ,6
AUX,NOUN,PRON,274
AUX,ADP,PUNCT,178
SYM,VERB,NOUN,243
PROPN,PRON,CCONJ,31
NUM,CCONJ,PUNCT,25
CCONJ,SYM,VERB,90
ADP,SCONJ,SCONJ,124
DET,DET,NUM,45
AUX,PROPN,DET,218
CCONJ,PRON,CCONJ,436
NOUN,VERB,SYM,222
DET,CCONJ,PRON,40
INTJ,CCONJ,VERB,253
ADV,CCONJ,CCONJ,208
NUM,ADP,ADP,124
NUM,PUNCT,PRON,39
ADP,NUM,INTJ,155
NUM,INTJ,ADV,60
NOUN,SCONJ,PUNCT,169
CCONJ,AUX,PUNCT,46
SYM,VERB,NUM,73
ADP,CCONJ,CCONJ,60
NOUN,ADV,SYM,216
CCONJ,SCONJ,ADV,498
NOUN,DET,CCONJ,10
CCONJ,SCONJ,CCONJ,40
SCONJ,CCONJ,INTJ,28
AUX,X,SCONJ,1
X,SCONJ,PRON,22
SCONJ,ADV,AUX,147
ADV,AUX,NOUN,659
NOUN,SYM,VERB,378
ADJ,PUNCT,INTJ,273
ADJ,VERB,PROPN,406
CCONJ,CCONJ,NUM,33
CCONJ,NUM,CCONJ,223
CCONJ,VERB,VERB,327
ADJ,CCONJ,NOUN,438
CCONJ,NOUN,NOUN,397
SCONJ,SCONJ,SCONJ,273
ADJ,PUNCT,ADJ,126
CCONJ,NOUN,PROPN,530
SYM,DET,VERB,25
INTJ,ADP,ADJ,546
ADJ,PUNCT,DET,67
NUM,PUNCT,AUX,30
PUNCT,AUX,VERB,131
AUX,DET,X,4
DET,X,AUX,5
X,AUX,DET,3
DET,PUNCT,ADJ,40
SCONJ,NOUN,ADP,1049
PRON,CCONJ,ADJ,107
CCONJ,ADJ,CCONJ,388
AUX,AUX,SCONJ,407
AUX,AUX,ADP,570
PROPN,PUNCT,ADP,77
ADJ,CCONJ,PROPN,260
DET,VERB,ADV,376
VERB,SYM,NOUN,58
SYM,VERB,PROPN,140
INTJ,PUNCT,SCONJ,110
CCONJ,PUNCT,AUX,58
DET,ADP,INTJ,58
PROPN,PRON,PRON,555
PROPN,SCONJ,ADV,144
SCONJ,ADV,CCONJ,88
AUX,PROPN,VERB,404
VERB,PROPN,SCONJ,214
ADJ,PUNCT,VERB,334
PROPN,PRON,ADJ,492
DET,ADJ,SYM,352
ADV,SCONJ,NUM,42
SCONJ,NUM,VERB,12
ADJ,NUM,NUM,531
NUM,NUM,NUM,1327
NUM,NUM,PUNCT,1094
SYM,NOUN,SYM,57
PUNCT,ADJ,ADJ,89
AUX,ADP,SYM,53
SYM,ADP,SYM,34
CCONJ,VERB,AUX,221
ADV,DET,PUNCT,119
PRON,PUNCT,AUX,238
ADV,SYM,PRON,131
SYM,PRON,ADP,219
PUNCT,PRON,ADV,60
ADV,SCONJ,PUNCT,318
ADJ,PUNCT,NOUN,191
PUNCT,NOUN,VERB,214
SYM,ADP,INTJ,122
NOUN,NUM,ADP,322
VERB,ADP,SYM,256
CCONJ,ADJ,SYM,41
PROPN,PRON,ADP,568
INTJ,NUM,AUX,47
NUM,AUX,PRON,390
PRON,PROPN,ADP,449
ADV,DET,CCONJ,30
SYM,PUNCT,AUX,85
ADV,PROPN,INTJ,127
INTJ,NOUN,DET,287
PROPN,SYM,AUX,103
VERB,AUX,PROPN,175
PRON,PUNCT,ADP,189
DET,ADP,ADP,84
PROPN,PUNCT,ADV,108
AUX,AUX,PROPN,58
CCONJ,PROPN,SYM,146
PROPN,AUX,NOUN,337
ADJ,CCONJ,SYM,67
VERB,X,PRON,7
X,PRON,PUNCT,6
CCONJ,PROPN,INTJ,115
PRON,SYM,CCONJ,125
SYM,VERB,SYM,72
CCONJ,NOUN,ADJ,380
AUX,PUNCT,X,40
PUNCT,X,ADV,63
X,ADV,ADV,69
X,X,ADP,4
X,ADP,PUNCT,2
VERB,PUNCT,DET,42
ADJ,ADP,NUM,449
ADP,NUM,X,29
NUM,X,PROPN,7
X,PROPN,PUNCT,40
VERB,PUNCT,ADV,190
PUNCT,ADV,SCONJ,115
ADV,SCONJ,VERB,231
SCONJ,VERB,AUX,48
ADP,PUNCT,PRON,106
SCONJ,ADV,ADP,796
CCONJ,CCONJ,SCONJ,125
SCONJ,DET,X,8
DET,X,ADJ,11
X,ADJ,NOUN,34
PROPN,AUX,SCONJ,185
AUX,SCONJ,X,24
AUX,AUX,INTJ,137
ADJ,PUNCT,ADV,140
SCONJ,NOUN,CCONJ,424
ADV,PUNCT,ADP,150
NUM,PUNCT,ADV,25
INTJ,DET,VERB,322
NOUN,PRON,NUM,130
PRON,NUM,NUM,208
VERB,ADV,X,35
ADV,X,INTJ,98
X,INTJ,PUNCT,217
ADP,SYM,CCONJ,271
CCONJ,VERB,NOUN,476
NUM,PRON,PUNCT,23
NUM,DET,NOUN,270
SCONJ,PROPN,VERB,345
PRON,PUNCT,ADV,496
AUX,ADJ,AUX,417
ADJ,AUX,ADJ,363
INTJ,INTJ,NUM,173
PROPN,SCONJ,NUM,6
SCONJ,NUM,SYM,2
NUM,SYM,NOUN,34
SCONJ,AUX,DET,97
NOUN,SCONJ,ADP,451
SCONJ,ADP,SCONJ,25
NOUN,SYM,NUM,17
SYM,NUM,NOUN,155
PUNCT,PROPN,ADV,65
SYM,NUM,INTJ,12
ADV,CCONJ,NUM,56
NOUN,DET,SYM,115
SYM,NUM,CCONJ,18
NUM,PUNCT,INTJ,41
PUNCT,INTJ,NOUN,108
PUNCT,NOUN,AUX,173
PROPN,DET,PUNCT,45
VERB,PUNCT,VERB,411
PROPN,CCONJ,NUM,63
PROPN,CCONJ,SYM,71
VERB,DET,PRON,273
ADP,SCONJ,NUM,10
SCONJ,PUNCT,ADV,37
NOUN,SCONJ,NOUN,930
VERB,DET,PUNCT,96
ADP,SYM,PUNCT,186
ADP,ADJ,ADV,363
ADV,SYM,ADJ,77
ADP,PUNCT,CCONJ,149
ADP,SYM,PRON,50
PUNCT,INTJ,PROPN,116
PROPN,NOUN,AUX,339
NOUN,SYM,AUX,79
SYM,AUX,AUX,22
ADP,SCONJ,NOUN,275
PUNCT,NOUN,CCONJ,41
PROPN,AUX,PROPN,268
PROPN,PUNCT,NOUN,171
CCONJ,PUNCT,NOUN,156
PUNCT,ADP,ADV,49
ADV,PROPN,NOUN,163
PUNCT,CCONJ,PUNCT,59
ADV,PUNCT,SCONJ,115
SCONJ,NOUN,ADJ,304
SCONJ,SCONJ,SYM,16
NUM,SYM,PRON,17
PRON,SYM,X,17
SCONJ,ADP,INTJ,98
CCONJ,ADP,NUM,305
ADJ,PUNCT,SYM,229
PUNCT,SYM,CCONJ,139
PROPN,INTJ,CCONJ,70
AUX,NUM,AUX,17
NUM,AUX,DET,91
DET,SYM,VERB,164
NOUN,PUNCT,SCONJ,101
ADJ,PUNCT,AUX,181
ADV,SCONJ,CCONJ,45
SCONJ,CCONJ,PROPN,6
PUNCT,NOUN,ADP,98
AUX,SYM,SYM,157
INTJ,AUX,NOUN,68
AUX,PUNCT,PRON,246
INTJ,VERB,PROPN,221
SCONJ,NOUN,DET,346
SCONJ,DET,VERB,361
ADP,SCONJ,ADP,131
SCONJ,ADP,ADJ,124
AUX,CCONJ,PROPN,81
NUM,CCONJ,ADP,81
SCONJ,SYM,PRON,34
PUNCT,PRON,ADP,54
ADV,SCONJ,SYM,37
SYM,SCONJ,NOUN,65
DET,PRON,DET,149
DET,DET,X,3
DET,X,NOUN,32
X,NOUN,INTJ,18
VERB,DET,ADV,497
DET,ADV,PUNCT,277
SCONJ,PROPN,NUM,29
PROPN,NUM,VERB,39
NUM,VERB,ADV,222
AUX,PROPN,INTJ,72
ADV,PUNCT,NOUN,413
ADJ,ADV,SYM,149
PRON,SCONJ,ADJ,258
CCONJ,PUNCT,VERB,82
PRON,CCONJ,VERB,267
CCONJ,VERB,ADJ,332
INTJ,SCONJ,VERB,20
PUNCT,ADP,ADP,71
SYM,ADJ,INTJ,95
NUM,VERB,ADJ,37
SYM,PROPN,VERB,142
PROPN,PUNCT,VERB,234
NUM,PUNCT,CCONJ,36
CCONJ,VERB,DET,833
SCONJ,DET,DET,203
INTJ,NUM,SYM,36
SCONJ,DET,SYM,102
DET,SYM,SCONJ,37
ADP,SCONJ,VERB,46
PUNCT,AUX,AUX,25
PRON,NOUN,NUM,116
PROPN,ADV,SYM,44
PUNCT,INTJ,ADJ,140
PUNCT,INTJ,DET,83
AUX,PROPN,ADP,288
PRON,PROPN,NUM,16
PROPN,NUM,CCONJ,38
VERB,VERB,DET,791
PROPN,ADP,CCONJ,212
ADJ,PRON,PROPN,78
PUNCT,SCONJ,INTJ,16
PROPN,CCONJ,PUNCT,77
SYM,NUM,PUNCT,42
SYM,INTJ,DET,239
PROPN,PRON,PUNCT,89
DET,VERB,DET,119
INTJ,PROPN,NUM,43
PROPN,NUM,ADJ,113
NUM,ADJ,ADP,212
PROPN,ADP,SCONJ,56
PROPN,SYM,SYM,549
PRON,SYM,ADP,71
ADP,PUNCT,NOUN,138
VERB,PUNCT,ADJ,64
SYM,SCONJ,DET,76
INTJ,PUNCT,X,26
PUNCT,X,PUNCT,46
ADJ,PROPN,NOUN,174
PROPN,SCONJ,NOUN,170
ADJ,ADJ,PROPN,275
DET,PRON,PROPN,34
PROPN,ADV,PROPN,135
SCONJ,PROPN,SCONJ,75
PROPN,SCONJ,PROPN,124
AUX,SCONJ,CCONJ,31
DET,NUM,CCONJ,240
NUM,CCONJ,PRON,266
DET,NUM,ADJ,253
ADJ,SCONJ,PUNCT,267
NOUN,SCONJ,SCONJ,300
PUNCT,NOUN,PRON,121
X,PRON,DET,2
ADP,CCONJ,AUX,111
INTJ,AUX,SCONJ,121
ADP,SYM,DET,69
SYM,PROPN,SYM,141
CCONJ,AUX,ADJ,163
PROPN,NOUN,DET,107
PROPN,ADP,ADV,293
NOUN,PROPN,NOUN,364
CCONJ,VERB,PROPN,148
AUX,SYM,NUM,5
NUM,ADV,INTJ,63
SCONJ,SCONJ,CCONJ,9
SCONJ,CCONJ,PRON,119
PUNCT,ADJ,AUX,61
VERB,CCONJ,PROPN,674
ADP,INTJ,X,32
INTJ,X,VERB,11
X,VERB,NOUN,3
PROPN,PRON,NUM,40
DET,ADJ,NUM,498
PRON,SCONJ,VERB,83
SCONJ,VERB,SCONJ,51
SCONJ,SCONJ,PUNCT,34
PRON,PRON,NUM,248
AUX,ADV,CCONJ,255
DET,DET,ADV,94
AUX,PRON,X,22
X,CCONJ,ADV,28
ADP,NUM,ADV,156
NUM,CCONJ,INTJ,73
AUX,ADP,NUM,783
ADJ,DET,ADV,83
PUNCT,AUX,SCONJ,87
NOUN,PUNCT,X,11
PUNCT,X,X,27
X,X,X,17
X,X,PUNCT,19
ADJ,DET,ADP,22
NOUN,ADJ,PROPN,167
ADJ,PROPN,X,11
PROPN,X,X,15
ADP,PUNCT,X,11
