pos1,pos2,pos3,freq
ADJ,PUNCT,AUX,15
CCONJ,PRON,NUM,15
SCONJ,PROPN,AUX,15
SYM,PUNCT,NUM,15
NUM,PUNCT,PROPN,15
DET,NUM,ADV,15
NOUN,SYM,PROPN,15
NOUN,PRON,NUM,15
ADV,INTJ,PRON,15
CCONJ,ADP,SCONJ,15
PRON,PROPN,NUM,15
PRON,ADJ,NUM,15
PUNCT,PROPN,ADP,15
NOUN,NUM,NUM,14
NOUN,NOUN,SYM,14
PUNCT,INTJ,SYM,14
CCONJ,DET,DET,14
SCONJ,ADJ,PRON,14
VERB,INTJ,INTJ,14
NOUN,SCONJ,SCONJ,14
ADP,NUM,NUM,14
AUX,SCONJ,SCONJ,14
PROPN,PRON,DET,14
PUNCT,INTJ,ADV,14
ADJ,NUM,CCONJ,14
ADV,NUM,AUX,14
SYM,PRON,AUX,14
NOUN,SYM,ADV,14
ADV,PROPN,NOUN,14
SCONJ,VERB,ADV,14
SCONJ,ADJ,ADV,14
NOUN,PUNCT,X,14
ADV,ADJ,SYM,14
PROPN,NUM,ADP,14
NOUN,ADV,INTJ,14
PROPN,NOUN,ADV,14
PUNCT,DET,SYM,14
ADJ,NUM,ADP,14
CCONJ,NUM,PROPN,14
INTJ,SYM,INTJ,14
PROPN,CCONJ,NUM,14
CCONJ,SCONJ,ADP,14
DET,VERB,DET,14
SYM,CCONJ,ADP,14
PUNCT,NUM,SYM,14
VERB,DET,ADP,14
VERB,PROPN,AUX,14
SYM,PROPN,CCONJ,13
CCONJ,ADJ,PROPN,13
ADJ,PRON,DET,13
SCONJ,PRON,SYM,13
DET,SYM,VERB,13
ADP,CCONJ,PUNCT,13
VERB,INTJ,ADV,13
PRON,SYM,NOUN,13
NUM,SYM,SYM,13
PROPN,PUNCT,INTJ,13
ADV,SYM,ADP,13
SCONJ,SCONJ,NOUN,13
NUM,ADP,ADP,13
ADV,SYM,VERB,13
AUX,AUX,NOUN,13
ADV,AUX,NUM,13
PUNCT,NOUN,NUM,13
DET,ADP,PUNCT,13
PROPN,ADP,SYM,13
PUNCT,AUX,NOUN,13
SYM,PROPN,VERB,13
SCONJ,ADJ,CCONJ,13
DET,NUM,CCONJ,13
PUNCT,NUM,VERB,13
ADV,NOUN,NUM,13
INTJ,PUNCT,SYM,13
AUX,ADJ,PROPN,13
PROPN,SYM,CCONJ,13
ADV,PROPN,PRON,13
PUNCT,ADP,ADJ,13
NUM,PUNCT,PRON,13
ADJ,ADJ,PROPN,13
SCONJ,NOUN,NUM,13
SCONJ,PUNCT,ADP,13
VERB,ADJ,NUM,13
INTJ,SYM,SYM,13
ADV,INTJ,ADV,13
NUM,PUNCT,CCONJ,13
DET,ADP,CCONJ,13
NUM,AUX,AUX,13
CCONJ,NOUN,SYM,13
VERB,NUM,SYM,13
INTJ,PUNCT,NOUN,13
ADJ,SCONJ,NUM,13
SCONJ,VERB,NOUN,13
VERB,INTJ,CCONJ,13
VERB,SYM,ADP,12
ADJ,SYM,CCONJ,12
AUX,PUNCT,ADP,12
SCONJ,VERB,ADP,12
SYM,PROPN,SYM,12
SYM,AUX,PRON,12
SYM,ADV,VERB,12
DET,ADP,PRON,12
SCONJ,PROPN,NOUN,12
DET,ADV,CCONJ,12
PROPN,ADP,AUX,12
AUX,DET,DET,12
DET,NOUN,X,12
NUM,PUNCT,ADV,12
ADJ,CCONJ,INTJ,12
ADV,NUM,NUM,12
VERB,PUNCT,NUM,12
INTJ,NOUN,CCONJ,12
PUNCT,SCONJ,PUNCT,12
NUM,SYM,ADJ,12
PROPN,NOUN,PRON,12
VERB,ADJ,INTJ,12
NUM,PROPN,PROPN,12
ADP,SCONJ,PROPN,12
DET,PROPN,SYM,12
DET,PUNCT,ADJ,12
DET,ADP,ADP,12
PROPN,ADP,ADV,12
SYM,INTJ,PRON,12
ADJ,ADV,INTJ,12
PROPN,ADJ,DET,12
ADP,AUX,NOUN,11
ADP,ADP,SYM,11
VERB,SYM,ADJ,11
CCONJ,NUM,ADV,11
PRON,CCONJ,PUNCT,11
PUNCT,ADJ,DET,11
ADP,NUM,DET,11
PROPN,SCONJ,NOUN,11
AUX,PUNCT,ADJ,11
SCONJ,ADP,ADP,11
PRON,NOUN,INTJ,11
PUNCT,PUNCT,ADP,11
INTJ,PUNCT,ADJ,11
AUX,ADJ,INTJ,11
PROPN,PUNCT,SCONJ,11
CCONJ,ADV,SYM,11
SCONJ,SYM,PUNCT,11
DET,PRON,PUNCT,11
PRON,SCONJ,ADP,11
CCONJ,CCONJ,ADP,11
VERB,ADJ,PROPN,11
INTJ,PUNCT,SCONJ,11
SYM,PUNCT,PRON,11
AUX,PROPN,AUX,11
PROPN,NOUN,PROPN,11
ADV,PUNCT,INTJ,11
AUX,SCONJ,VERB,11
NOUN,DET,NUM,11
NUM,SYM,PROPN,11
PROPN,CCONJ,PUNCT,11
ADV,PRON,PROPN,11
CCONJ,PROPN,SYM,11
NUM,ADP,CCONJ,11
DET,CCONJ,NOUN,11
ADJ,DET,PROPN,11
PROPN,VERB,SYM,11
NUM,ADJ,NUM,11
AUX,INTJ,PUNCT,11
INTJ,VERB,NOUN,11
SYM,ADV,ADJ,11
ADV,VERB,SYM,11
ADV,DET,PUNCT,11
DET,SYM,ADV,10
NUM,ADJ,CCONJ,10
PUNCT,DET,PUNCT,10
PUNCT,ADP,ADP,10
DET,ADV,PRON,10
PUNCT,SYM,VERB,10
PUNCT,ADJ,SCONJ,10
PUNCT,PROPN,ADJ,10
INTJ,ADV,ADJ,10
PRON,PROPN,DET,10
DET,ADP,ADJ,10
PUNCT,SYM,PROPN,10
NOUN,ADV,SYM,10
ADV,PRON,NUM,10
VERB,SCONJ,CCONJ,10
PUNCT,PUNCT,ADJ,10
ADP,CCONJ,INTJ,10
SYM,ADP,VERB,10
NUM,ADJ,ADP,10
SYM,SYM,ADV,10
PROPN,SYM,NOUN,10
NUM,AUX,ADP,10
X,DET,NOUN,10
CCONJ,SCONJ,VERB,10
PUNCT,NUM,ADJ,10
DET,NUM,AUX,10
CCONJ,AUX,PROPN,10
SCONJ,VERB,AUX,10
CCONJ,SYM,NOUN,10
NOUN,SYM,ADJ,10
CCONJ,SCONJ,SCONJ,10
DET,SYM,ADP,10
PUNCT,AUX,PUNCT,10
PUNCT,VERB,SCONJ,10
CCONJ,VERB,INTJ,10
INTJ,PUNCT,INTJ,10
PUNCT,INTJ,NOUN,10
ADV,PROPN,NUM,10
VERB,SCONJ,SYM,10
PROPN,AUX,SCONJ,10
NUM,ADV,AUX,10
NUM,ADJ,AUX,10
INTJ,NOUN,VERB,10
AUX,ADP,SCONJ,10
PUNCT,SCONJ,SCONJ,10
AUX,NUM,ADJ,10
INTJ,ADV,ADP,10
NUM,PROPN,NOUN,10
SYM,CCONJ,PUNCT,10
SYM,CCONJ,ADJ,10
CCONJ,AUX,NUM,10
SYM,ADJ,CCONJ,10
SYM,NOUN,ADJ,10
SCONJ,NUM,ADP,10
NUM,NUM,PUNCT,10
SCONJ,VERB,ADJ,10
ADV,VERB,INTJ,10
INTJ,INTJ,DET,10
ADP,ADV,PROPN,10
PUNCT,ADP,CCONJ,10
SYM,VERB,DET,9
DET,NUM,ADJ,9
PUNCT,SYM,INTJ,9
CCONJ,CCONJ,SCONJ,9
SYM,PRON,VERB,9
ADJ,ADJ,NUM,9
PROPN,NOUN,ADJ,9
SYM,ADP,PUNCT,9
NUM,NUM,VERB,9
PUNCT,INTJ,VERB,9
PRON,SCONJ,VERB,9
INTJ,PRON,ADV,9
CCONJ,PUNCT,PROPN,9
INTJ,NOUN,AUX,9
NUM,SYM,NUM,9
PUNCT,ADP,ADV,9
PUNCT,NOUN,X,9
ADJ,NUM,DET,9
SYM,SCONJ,PRON,9
CCONJ,PUNCT,PUNCT,9
PRON,NUM,SYM,9
SCONJ,PUNCT,SCONJ,9
SYM,PUNCT,ADV,9
INTJ,PUNCT,ADP,9
PROPN,PRON,CCONJ,9
SCONJ,ADV,SCONJ,9
PUNCT,PROPN,ADV,9
DET,CCONJ,ADV,9
INTJ,PUNCT,AUX,9
INTJ,ADV,DET,9
PUNCT,SCONJ,ADP,9
CCONJ,PUNCT,ADP,9
SYM,AUX,VERB,9
SCONJ,ADP,ADJ,9
AUX,SCONJ,PUNCT,9
PRON,CCONJ,AUX,9
ADJ,SYM,SYM,9
NUM,PUNCT,ADP,9
PUNCT,PROPN,PRON,9
PROPN,SCONJ,DET,9
ADP,CCONJ,NUM,9
NUM,VERB,ADJ,9
PRON,SCONJ,SCONJ,9
PUNCT,SCONJ,AUX,8
PRON,NUM,PROPN,8
ADV,PROPN,DET,8
PROPN,INTJ,PUNCT,8
ADV,NUM,SCONJ,8
INTJ,PUNCT,DET,8
NUM,PRON,NOUN,8
SYM,SYM,DET,8
SCONJ,ADV,CCONJ,8
VERB,INTJ,ADJ,8
ADJ,NUM,ADV,8
INTJ,PRON,ADJ,8
PRON,PROPN,SYM,8
ADP,DET,AUX,8
ADP,VERB,NUM,8
AUX,PUNCT,SYM,8
ADV,SCONJ,AUX,8
SYM,NOUN,ADV,8
CCONJ,NUM,DET,8
SYM,CCONJ,SCONJ,8
NOUN,SCONJ,SYM,8
AUX,PUNCT,DET,8
ADV,INTJ,NOUN,8
AUX,SYM,CCONJ,8
PRON,SCONJ,PUNCT,8
SYM,ADJ,NOUN,8
ADV,NOUN,SYM,8
PRON,DET,PUNCT,8
NOUN,ADP,INTJ,8
SCONJ,PUNCT,ADJ,8
DET,CCONJ,PRON,8
SCONJ,PUNCT,SYM,8
PUNCT,PROPN,NUM,8
SYM,NUM,NOUN,8
PROPN,SCONJ,ADV,8
CCONJ,VERB,SYM,8
NUM,PRON,ADP,8
PROPN,NOUN,DET,8
ADJ,VERB,SYM,8
X,SCONJ,PRON,8
SCONJ,VERB,VERB,8
AUX,SCONJ,PROPN,8
ADP,SYM,PROPN,8
PROPN,ADJ,SCONJ,8
SCONJ,NOUN,SYM,8
INTJ,PROPN,PROPN,8
INTJ,SYM,PROPN,8
CCONJ,PUNCT,DET,8
CCONJ,PUNCT,SCONJ,8
ADP,VERB,INTJ,8
NUM,AUX,PROPN,8
VERB,INTJ,NOUN,8
PUNCT,PRON,CCONJ,8
NUM,PROPN,DET,8
PUNCT,ADJ,PROPN,8
PRON,SYM,ADV,8
PROPN,DET,VERB,8
ADJ,NOUN,INTJ,8
PRON,PRON,SYM,7
ADJ,AUX,NUM,7
NOUN,NOUN,X,7
NOUN,ADJ,NUM,7
CCONJ,ADP,SYM,7
SYM,PUNCT,DET,7
NOUN,SYM,DET,7
INTJ,PRON,ADP,7
ADJ,PRON,PROPN,7
AUX,ADJ,SYM,7
DET,AUX,ADJ,7
PUNCT,ADV,NUM,7
INTJ,ADP,NOUN,7
SYM,PROPN,NOUN,7
ADJ,PRON,SCONJ,7
NUM,ADV,PRON,7
PRON,PROPN,PRON,7
NOUN,PROPN,SCONJ,7
NOUN,ADJ,SYM,7
SYM,VERB,NOUN,7
SYM,NUM,CCONJ,7
AUX,DET,ADP,7
ADV,INTJ,VERB,7
CCONJ,PRON,SYM,7
INTJ,ADJ,ADJ,7
PUNCT,ADV,PROPN,7
NOUN,SYM,AUX,7
ADP,SCONJ,SCONJ,7
ADJ,ADP,SYM,7
NUM,PRON,AUX,7
PRON,SYM,ADP,7
VERB,VERB,NUM,7
SYM,SYM,AUX,7
AUX,NUM,ADV,7
INTJ,AUX,ADJ,7
PRON,NUM,ADV,7
DET,SYM,AUX,7
INTJ,CCONJ,PUNCT,7
SYM,ADP,ADP,7
SCONJ,DET,SYM,7
NOUN,VERB,X,7
VERB,PRON,X,7
VERB,ADJ,SYM,7
INTJ,PROPN,VERB,7
NUM,ADJ,VERB,7
DET,PRON,CCONJ,7
SYM,ADJ,ADP,7
VERB,DET,CCONJ,7
SYM,ADV,ADV,7
PRON,INTJ,CCONJ,7
SYM,ADV,PRON,7
ADJ,NUM,AUX,7
ADP,PRON,INTJ,7
CCONJ,INTJ,NOUN,7
SYM,ADV,AUX,7
CCONJ,NUM,SYM,7
PUNCT,ADJ,PRON,7
ADJ,DET,SYM,7
PUNCT,X,PUNCT,7
AUX,AUX,PROPN,7
VERB,SYM,NOUN,7
SCONJ,VERB,DET,7
ADJ,DET,ADV,7
NOUN,X,NOUN,7
ADP,VERB,SYM,7
NUM,VERB,PROPN,7
PUNCT,NUM,PROPN,7
CCONJ,DET,ADP,7
PROPN,ADV,NUM,7
NUM,NUM,CCONJ,7
INTJ,INTJ,NOUN,7
ADJ,SYM,NOUN,7
INTJ,INTJ,CCONJ,7
ADJ,PUNCT,NUM,7
NOUN,PROPN,NUM,7
NUM,PUNCT,DET,7
INTJ,VERB,ADJ,7
NUM,PUNCT,SYM,7
ADJ,NUM,SYM,7
PUNCT,VERB,SYM,7
PROPN,SYM,ADP,7
AUX,DET,PUNCT,7
NUM,AUX,NOUN,7
PRON,AUX,INTJ,6
SYM,PROPN,ADP,6
PRON,DET,ADP,6
ADJ,PROPN,PRON,6
ADP,DET,CCONJ,6
INTJ,CCONJ,NOUN,6
SYM,INTJ,CCONJ,6
NOUN,SCONJ,NUM,6
PRON,CCONJ,NUM,6
PUNCT,ADV,INTJ,6
CCONJ,SYM,VERB,6
DET,ADP,NUM,6
X,NOUN,PUNCT,6
INTJ,PRON,PUNCT,6
SCONJ,ADP,AUX,6
ADV,CCONJ,NUM,6
ADP,SCONJ,PUNCT,6
VERB,VERB,SYM,6
SYM,SYM,INTJ,6
PUNCT,PROPN,DET,6
DET,NUM,SYM,6
VERB,INTJ,ADP,6
SCONJ,PROPN,NUM,6
INTJ,VERB,ADP,6
DET,ADP,PROPN,6
INTJ,AUX,PRON,6
SCONJ,ADP,ADV,6
ADV,SYM,NOUN,6
SYM,PUNCT,ADP,6
CCONJ,PUNCT,SYM,6
SYM,DET,ADJ,6
DET,CCONJ,DET,6
INTJ,ADJ,CCONJ,6
SYM,ADJ,VERB,6
NUM,ADV,SYM,6
ADJ,INTJ,CCONJ,6
INTJ,ADV,NOUN,6
ADV,ADP,INTJ,6
DET,AUX,VERB,6
CCONJ,INTJ,DET,6
ADP,PUNCT,NUM,6
SCONJ,PUNCT,PUNCT,6
X,VERB,PUNCT,6
AUX,VERB,NUM,6
ADP,VERB,X,6
NUM,AUX,CCONJ,6
SCONJ,ADJ,SCONJ,6
CCONJ,CCONJ,PUNCT,6
PRON,ADJ,INTJ,6
SYM,ADV,ADP,6
INTJ,ADJ,NOUN,6
AUX,SYM,SYM,6
ADV,PUNCT,NUM,6
ADJ,SYM,PROPN,6
SCONJ,DET,PUNCT,6
CCONJ,PUNCT,VERB,6
INTJ,CCONJ,DET,6
VERB,NUM,PROPN,6
X,ADP,DET,6
PUNCT,SYM,NOUN,6
NOUN,PRON,SYM,6
DET,ADV,AUX,6
CCONJ,ADV,INTJ,6
SCONJ,AUX,ADJ,6
SCONJ,AUX,DET,6
AUX,PROPN,SYM,6
NOUN,SCONJ,AUX,6
PUNCT,PUNCT,DET,6
SCONJ,CCONJ,PRON,6
ADP,SCONJ,ADJ,6
NUM,SYM,VERB,6
SYM,SYM,ADJ,6
SYM,AUX,ADV,6
NUM,CCONJ,SCONJ,6
PROPN,PROPN,SCONJ,6
SCONJ,ADP,NUM,6
SYM,NOUN,SYM,6
PUNCT,AUX,ADP,6
SCONJ,NUM,CCONJ,6
PRON,ADJ,SYM,6
SYM,PUNCT,INTJ,6
PUNCT,INTJ,PROPN,6
SCONJ,PRON,X,6
SYM,NOUN,AUX,6
PRON,CCONJ,CCONJ,6
NUM,PROPN,SYM,6
NUM,SCONJ,DET,5
PRON,PUNCT,NUM,5
INTJ,ADV,SCONJ,5
SCONJ,ADV,PROPN,5
ADP,NUM,PRON,5
CCONJ,INTJ,CCONJ,5
SYM,INTJ,ADV,5
PROPN,DET,SYM,5
INTJ,SYM,VERB,5
CCONJ,NUM,PRON,5
ADJ,VERB,NUM,5
PRON,ADV,X,5
DET,PRON,DET,5
NOUN,AUX,SYM,5
ADJ,INTJ,VERB,5
SYM,CCONJ,NUM,5
SYM,ADJ,ADV,5
ADP,NOUN,INTJ,5
ADJ,SYM,ADP,5
INTJ,NOUN,ADV,5
PUNCT,ADJ,INTJ,5
VERB,ADP,X,5
X,PUNCT,ADV,5
INTJ,PROPN,AUX,5
SYM,AUX,DET,5
SYM,ADJ,AUX,5
ADP,SYM,AUX,5
PUNCT,ADP,SYM,5
ADP,SYM,DET,5
ADV,INTJ,SYM,5
SYM,ADP,NUM,5
ADJ,SYM,ADJ,5
ADJ,PROPN,DET,5
ADV,SYM,PROPN,5
PUNCT,PUNCT,SCONJ,5
NUM,ADV,NUM,5
SYM,VERB,VERB,5
PUNCT,PRON,PROPN,5
SCONJ,DET,PRON,5
CCONJ,PUNCT,ADJ,5
PUNCT,PRON,NUM,5
PROPN,CCONJ,INTJ,5
INTJ,VERB,CCONJ,5
PUNCT,CCONJ,CCONJ,5
PRON,CCONJ,INTJ,5
PUNCT,ADP,AUX,5
INTJ,NOUN,ADP,5
PUNCT,ADJ,SYM,5
PRON,SYM,NUM,5
SCONJ,SCONJ,ADJ,5
ADJ,PROPN,ADJ,5
ADJ,NOUN,X,5
PROPN,ADV,PROPN,5
NUM,VERB,NUM,5
NUM,SYM,ADV,5
PROPN,NUM,SYM,5
SCONJ,SYM,SYM,5
ADJ,ADJ,SYM,5
SYM,INTJ,VERB,5
ADP,SYM,NUM,5
PUNCT,ADV,CCONJ,5
PUNCT,AUX,PROPN,5
ADJ,PROPN,ADV,5
PRON,SYM,PROPN,5
ADV,SYM,ADV,5
INTJ,VERB,VERB,5
ADJ,DET,PUNCT,5
PUNCT,PUNCT,AUX,5
VERB,NUM,PRON,5
DET,AUX,ADP,5
CCONJ,VERB,X,5
INTJ,ADP,PRON,5
AUX,ADP,AUX,5
ADJ,NUM,ADJ,5
SCONJ,VERB,PROPN,5
ADJ,DET,NUM,5
NUM,CCONJ,AUX,5
PROPN,NUM,ADV,5
PROPN,PRON,PROPN,5
PROPN,ADP,SCONJ,5
PROPN,SCONJ,PROPN,5
NUM,ADV,NOUN,5
PRON,PUNCT,INTJ,5
NUM,NUM,ADP,5
INTJ,PRON,PRON,5
NOUN,DET,SYM,5
VERB,SYM,PROPN,5
SYM,ADP,AUX,5
PUNCT,INTJ,CCONJ,5
DET,PUNCT,PUNCT,5
CCONJ,PRON,INTJ,5
PRON,INTJ,VERB,5
AUX,PUNCT,PROPN,5
PROPN,SYM,INTJ,5
DET,AUX,AUX,5
INTJ,ADV,INTJ,5
NOUN,SYM,INTJ,5
NUM,NOUN,SYM,5
NOUN,PROPN,SYM,5
SYM,PRON,NOUN,5
SCONJ,NUM,PRON,5
PROPN,ADJ,PROPN,4
INTJ,ADP,PROPN,4
PUNCT,ADV,SYM,4
CCONJ,INTJ,ADJ,4
INTJ,NOUN,NOUN,4
ADV,NUM,PRON,4
NUM,SYM,DET,4
SCONJ,DET,DET,4
SCONJ,NUM,PUNCT,4
INTJ,NOUN,PRON,4
ADV,INTJ,CCONJ,4
ADP,X,NUM,4
VERB,AUX,NUM,4
SCONJ,SYM,ADP,4
DET,SYM,PROPN,4
ADJ,DET,PRON,4
CCONJ,ADJ,SYM,4
DET,DET,VERB,4
PUNCT,NUM,ADP,4
SYM,PUNCT,AUX,4
SYM,VERB,SYM,4
NOUN,INTJ,INTJ,4
SYM,NOUN,NUM,4
PROPN,AUX,SYM,4
ADJ,SYM,VERB,4
INTJ,AUX,VERB,4
SCONJ,INTJ,PUNCT,4
ADV,CCONJ,CCONJ,4
PRON,X,ADP,4
ADV,PRON,INTJ,4
NOUN,ADJ,INTJ,4
PROPN,ADV,SCONJ,4
PROPN,SCONJ,ADP,4
SYM,PROPN,ADV,4
SYM,ADJ,SCONJ,4
NUM,ADP,SYM,4
SCONJ,AUX,ADV,4
PUNCT,DET,ADP,4
ADV,NOUN,INTJ,4
INTJ,INTJ,PROPN,4
SYM,PROPN,AUX,4
PUNCT,ADJ,NUM,4
PROPN,CCONJ,CCONJ,4
PROPN,INTJ,PROPN,4
PROPN,SYM,DET,4
CCONJ,CCONJ,CCONJ,4
CCONJ,SCONJ,PUNCT,4
PROPN,DET,ADP,4
CCONJ,DET,AUX,4
NOUN,ADP,X,4
SCONJ,PRON,INTJ,4
DET,PRON,SCONJ,4
CCONJ,INTJ,SCONJ,4
DET,ADV,NUM,4
PUNCT,ADP,SCONJ,4
AUX,NUM,DET,4
PUNCT,AUX,NUM,4
VERB,NUM,NUM,4
ADP,SCONJ,VERB,4
SYM,AUX,ADJ,4
CCONJ,CCONJ,ADJ,4
NUM,NUM,PROPN,4
CCONJ,PROPN,SCONJ,4
ADV,SCONJ,NUM,4
NUM,AUX,NUM,4
SYM,INTJ,INTJ,4
ADJ,VERB,INTJ,4
DET,AUX,PRON,4
X,NOUN,VERB,4
X,PROPN,PUNCT,4
PROPN,NUM,ADJ,4
NOUN,INTJ,PRON,4
SYM,NUM,SYM,4
ADV,PRON,SYM,4
VERB,NOUN,INTJ,4
VERB,CCONJ,X,4
SYM,ADV,NOUN,4
ADJ,DET,ADP,4
AUX,SYM,PUNCT,4
PROPN,DET,NUM,4
VERB,SYM,ADV,4
CCONJ,NOUN,X,4
ADP,CCONJ,SYM,4
PROPN,SYM,ADJ,4
CCONJ,SYM,ADV,4
ADP,CCONJ,CCONJ,4
PUNCT,NUM,AUX,4
INTJ,CCONJ,VERB,4
VERB,SCONJ,NUM,4
PRON,NUM,DET,4
INTJ,SCONJ,ADV,4
PUNCT,AUX,SCONJ,4
INTJ,CCONJ,ADP,4
SCONJ,NUM,SYM,4
SYM,NOUN,PROPN,4
NOUN,AUX,INTJ,4
ADJ,CCONJ,SYM,4
PUNCT,INTJ,ADJ,4
PRON,NUM,PRON,4
NUM,PRON,ADJ,4
SYM,INTJ,SYM,4
ADV,CCONJ,SYM,4
PUNCT,PUNCT,NUM,4
NOUN,INTJ,VERB,4
SYM,PRON,ADJ,4
SYM,VERB,ADJ,4
PROPN,SYM,PRON,4
VERB,INTJ,VERB,4
CCONJ,DET,PUNCT,4
NOUN,INTJ,SYM,4
INTJ,CCONJ,PROPN,4
X,ADP,NOUN,4
AUX,PUNCT,NUM,4
CCONJ,PUNCT,CCONJ,4
ADV,INTJ,INTJ,4
AUX,VERB,SYM,3
NOUN,X,VERB,3
INTJ,ADV,NUM,3
AUX,PRON,X,3
DET,PUNCT,SYM,3
CCONJ,SCONJ,SYM,3
INTJ,PRON,DET,3
VERB,PUNCT,X,3
SYM,SYM,SCONJ,3
PRON,INTJ,INTJ,3
DET,PUNCT,VERB,3
AUX,SYM,DET,3
DET,SYM,NUM,3
NUM,ADP,AUX,3
CCONJ,AUX,PUNCT,3
VERB,X,PUNCT,3
SCONJ,SCONJ,PUNCT,3
VERB,SYM,NUM,3
X,NOUN,ADP,3
SCONJ,CCONJ,ADV,3
PROPN,PROPN,INTJ,3
SYM,DET,PROPN,3
ADV,PROPN,SYM,3
NOUN,SYM,SCONJ,3
PROPN,NOUN,SCONJ,3
ADJ,SCONJ,SYM,3
PUNCT,SCONJ,SYM,3
VERB,ADV,X,3
SYM,VERB,AUX,3
PUNCT,DET,DET,3
SCONJ,CCONJ,VERB,3
CCONJ,ADP,X,3
VERB,X,ADV,3
PRON,VERB,X,3
CCONJ,SYM,INTJ,3
ADV,ADJ,X,3
ADV,INTJ,ADJ,3
ADP,ADV,SYM,3
SYM,SYM,PRON,3
VERB,SYM,PRON,3
NOUN,SCONJ,CCONJ,3
PRON,PROPN,SCONJ,3
PROPN,NUM,PRON,3
SCONJ,VERB,SCONJ,3
CCONJ,CCONJ,PROPN,3
INTJ,PROPN,PRON,3
SCONJ,X,PUNCT,3
NOUN,NUM,SCONJ,3
AUX,CCONJ,NUM,3
DET,CCONJ,VERB,3
AUX,SCONJ,AUX,3
AUX,NUM,PRON,3
DET,PUNCT,CCONJ,3
PUNCT,SYM,DET,3
VERB,X,X,3
CCONJ,CCONJ,AUX,3
PUNCT,INTJ,AUX,3
ADV,SYM,INTJ,3
PRON,INTJ,NOUN,3
PUNCT,DET,NUM,3
ADV,INTJ,DET,3
SYM,INTJ,ADP,3
X,ADV,VERB,3
PUNCT,VERB,NUM,3
PROPN,SYM,AUX,3
SCONJ,PUNCT,NUM,3
SYM,ADV,SCONJ,3
DET,SYM,ADJ,3
ADP,X,DET,3
NUM,PUNCT,AUX,3
CCONJ,SYM,DET,3
SYM,AUX,PUNCT,3
DET,PUNCT,PROPN,3
PROPN,ADJ,PRON,3
CCONJ,SYM,PROPN,3
DET,NUM,PROPN,3
AUX,VERB,INTJ,3
ADV,SYM,AUX,3
PUNCT,DET,ADV,3
ADP,ADP,INTJ,3
NOUN,INTJ,NOUN,3
SYM,PRON,ADV,3
ADP,SYM,PRON,3
AUX,SYM,ADJ,3
DET,AUX,ADV,3
ADV,AUX,INTJ,3
PUNCT,CCONJ,SYM,3
INTJ,ADP,ADP,3
INTJ,NUM,PUNCT,3
PUNCT,SYM,ADV,3
SYM,PRON,DET,3
NUM,AUX,SCONJ,3
SYM,ADJ,ADJ,3
ADJ,ADV,SYM,3
PUNCT,VERB,X,3
NUM,X,NUM,3
PUNCT,X,ADP,3
ADJ,SYM,NUM,3
PRON,SYM,ADJ,3
DET,PUNCT,DET,3
SCONJ,VERB,SYM,3
SCONJ,SYM,INTJ,3
PRON,NUM,SCONJ,3
ADP,SYM,ADV,3
ADV,SCONJ,SYM,3
PRON,INTJ,ADV,3
INTJ,SYM,ADV,3
INTJ,AUX,ADV,3
CCONJ,AUX,CCONJ,3
ADV,DET,CCONJ,3
SYM,ADJ,SYM,3
ADP,ADP,X,3
SCONJ,SYM,ADV,3
INTJ,INTJ,ADJ,3
NUM,NOUN,INTJ,3
PUNCT,X,CCONJ,3
VERB,NUM,ADV,3
ADV,PROPN,SCONJ,3
DET,CCONJ,ADJ,3
PRON,SCONJ,SYM,3
ADV,DET,AUX,3
ADV,SYM,NUM,3
ADV,NUM,DET,3
NOUN,INTJ,DET,3
PROPN,NOUN,SYM,3
SYM,NOUN,SCONJ,3
DET,VERB,NUM,3
AUX,CCONJ,PUNCT,3
SYM,ADP,CCONJ,3
AUX,X,ADV,3
ADV,DET,INTJ,3
ADV,INTJ,ADP,3
VERB,INTJ,DET,3
PRON,ADP,INTJ,3
SCONJ,DET,ADP,3
SYM,PROPN,PRON,3
ADJ,PUNCT,INTJ,3
ADV,X,PUNCT,3
AUX,NUM,AUX,3
DET,ADV,SYM,3
NUM,PRON,DET,3
NUM,PRON,PRON,3
SCONJ,CCONJ,DET,3
DET,ADV,SCONJ,3
PRON,CCONJ,SYM,3
PUNCT,NOUN,SCONJ,3
PRON,X,ADV,3
SYM,CCONJ,CCONJ,3
SCONJ,PUNCT,AUX,3
INTJ,DET,ADJ,2
VERB,PROPN,INTJ,2
PROPN,DET,PUNCT,2
PUNCT,SYM,ADP,2
PUNCT,PRON,SYM,2
VERB,SCONJ,X,2
SYM,INTJ,PROPN,2
NUM,ADJ,DET,2
PUNCT,NUM,ADV,2
ADJ,SYM,PRON,2
INTJ,CCONJ,ADJ,2
AUX,CCONJ,INTJ,2
ADJ,PRON,INTJ,2
ADV,X,SCONJ,2
PRON,NUM,NUM,2
PROPN,PRON,NUM,2
SYM,AUX,PROPN,2
ADP,INTJ,PRON,2
PRON,SYM,SCONJ,2
NUM,ADP,ADV,2
PROPN,ADV,INTJ,2
NOUN,INTJ,ADV,2
AUX,NUM,NUM,2
SYM,NUM,ADP,2
DET,AUX,DET,2
VERB,VERB,INTJ,2
NUM,ADJ,ADV,2
PRON,INTJ,PRON,2
INTJ,INTJ,AUX,2
NOUN,DET,AUX,2
ADV,ADV,X,2
VERB,SCONJ,INTJ,2
