pos1,pos2,pos3,freq
ADP,DET,CCONJ,116
DET,CCONJ,ADJ,59
AUX,PUNCT,PRON,297
PROPN,PUNCT,NUM,281
PUNCT,NUM,PROPN,129
ADP,ADJ,ADV,288
VERB,ADV,SYM,230
SYM,ADP,NOUN,355
ADP,SYM,PUNCT,583
NUM,ADV,NOUN,34
NUM,AUX,AUX,107
AUX,ADJ,NUM,167
ADJ,NUM,PUNCT,287
PRON,PRON,NUM,180
AUX,PROPN,AUX,70
PROPN,ADV,DET,322
CCONJ,DET,CCONJ,19
DET,CCONJ,DET,39
PROPN,NOUN,PROPN,186
SCONJ,VERB,VERB,125
CCONJ,SYM,SCONJ,9
SYM,SCONJ,ADJ,5
PROPN,NOUN,NUM,128
NUM,PUNCT,PROPN,168
PROPN,NOUN,CCONJ,595
PRON,PROPN,NOUN,169
NUM,CCONJ,PROPN,218
SYM,CCONJ,VERB,155
SCONJ,PROPN,NUM,36
DET,NOUN,INTJ,217
NOUN,INTJ,PUNCT,375
CCONJ,PUNCT,DET,118
CCONJ,SCONJ,ADJ,269
CCONJ,PRON,DET,531
VERB,PROPN,DET,893
ADV,CCONJ,PROPN,336
ADP,VERB,PROPN,227
VERB,DET,NUM,356
DET,NUM,DET,150
PUNCT,PROPN,PRON,101
PROPN,PRON,PUNCT,122
PROPN,CCONJ,AUX,197
INTJ,INTJ,INTJ,124
INTJ,INTJ,PRON,329
PROPN,NOUN,SYM,37
NOUN,SYM,CCONJ,344
VERB,AUX,NOUN,463
PUNCT,PROPN,ADV,89
SYM,INTJ,INTJ,42
NUM,ADV,CCONJ,73
ADV,CCONJ,NUM,42
ADJ,DET,VERB,126
INTJ,PRON,PRON,42
ADV,PROPN,ADP,254
PRON,NUM,ADJ,176
NUM,ADJ,ADP,64
ADP,ADJ,ADJ,736
DET,ADP,NUM,24
ADV,ADJ,PROPN,229
PRON,PRON,SYM,48
PRON,SYM,VERB,164
PUNCT,NOUN,ADJ,186
VERB,VERB,SYM,47
VERB,SYM,ADP,150
SYM,ADP,AUX,16
ADV,PROPN,PRON,101
PROPN,PRON,CCONJ,59
PROPN,SCONJ,PRON,715
PROPN,NUM,NOUN,378
VERB,CCONJ,SYM,187
AUX,ADP,SYM,147
ADV,PRON,CCONJ,575
ADJ,AUX,NOUN,344
PUNCT,PROPN,DET,51
PROPN,DET,PROPN,129
ADV,DET,AUX,16
DET,AUX,AUX,9
CCONJ,INTJ,SCONJ,42
NUM,PUNCT,CCONJ,162
AUX,SCONJ,PROPN,124
SCONJ,PROPN,PRON,265
PROPN,PRON,DET,104
ADJ,ADJ,PROPN,151
NUM,CCONJ,VERB,189
PROPN,NOUN,DET,71
ADJ,AUX,PROPN,360
INTJ,VERB,PROPN,455
CCONJ,VERB,INTJ,72
INTJ,ADJ,VERB,121
PROPN,ADP,ADV,140
PROPN,ADP,PUNCT,1027
ADP,PROPN,PRON,534
INTJ,ADJ,ADV,114
ADV,ADV,PROPN,505
VERB,INTJ,VERB,47
DET,PUNCT,PUNCT,35
ADP,AUX,AUX,352
PROPN,ADP,SCONJ,38
PUNCT,PUNCT,PROPN,243
INTJ,SCONJ,NUM,1
SCONJ,NUM,PRON,17
NUM,PRON,AUX,98
NOUN,SCONJ,NUM,39
SCONJ,NUM,ADV,19
NUM,ADV,AUX,108
SCONJ,PUNCT,PRON,639
VERB,INTJ,NOUN,50
ADJ,PROPN,ADP,200
PROPN,ADP,AUX,84
NUM,SYM,ADP,247
SYM,ADP,VERB,104
CCONJ,PUNCT,ADV,200
SCONJ,NOUN,SCONJ,105
SCONJ,CCONJ,PROPN,5
SCONJ,ADP,AUX,69
ADV,SCONJ,VERB,185
AUX,PUNCT,ADV,380
INTJ,ADV,NUM,14
PROPN,PRON,PROPN,32
NOUN,PUNCT,SYM,944
ADV,INTJ,VERB,62
INTJ,VERB,PUNCT,171
ADJ,PUNCT,SCONJ,560
NUM,VERB,AUX,160
ADJ,NOUN,INTJ,113
PUNCT,PRON,PRON,353
PUNCT,ADV,SCONJ,276
CCONJ,INTJ,ADV,137
ADJ,ADP,SCONJ,509
NOUN,ADP,SCONJ,649
SYM,CCONJ,DET,210
VERB,PUNCT,X,41
PUNCT,X,SYM,22
X,SYM,NOUN,5
PUNCT,AUX,NOUN,109
PROPN,PROPN,SCONJ,84
ADJ,PRON,CCONJ,227
DET,ADJ,PROPN,793
ADJ,PROPN,AUX,181
SCONJ,PROPN,ADV,482
NUM,NUM,NUM,374
NUM,NUM,ADV,13
INTJ,DET,NUM,4
ADV,INTJ,INTJ,37
ADJ,SYM,CCONJ,111
CCONJ,SYM,NOUN,124
INTJ,PRON,ADV,97
INTJ,AUX,ADJ,59
NOUN,SYM,SCONJ,14
INTJ,PUNCT,CCONJ,371
ADV,SCONJ,PUNCT,206
SYM,PUNCT,INTJ,55
PUNCT,INTJ,SYM,141
INTJ,SYM,PROPN,28
PROPN,PUNCT,INTJ,131
VERB,CCONJ,X,17
CCONJ,X,PRON,5
X,PRON,AUX,10
CCONJ,X,SCONJ,2
X,SCONJ,PRON,24
CCONJ,PROPN,DET,322
ADP,SYM,CCONJ,296
CCONJ,NUM,VERB,294
ADJ,DET,PROPN,97
NUM,PUNCT,NOUN,256
NUM,PUNCT,SCONJ,46
DET,NUM,CCONJ,181
NOUN,SYM,ADP,123
CCONJ,PROPN,PRON,433
AUX,DET,VERB,610
VERB,CCONJ,NUM,401
ADV,PUNCT,DET,360
ADP,PUNCT,NUM,54
PRON,CCONJ,AUX,116
SCONJ,ADP,CCONJ,89
ADJ,PRON,SCONJ,58
AUX,DET,ADV,218
ADP,PROPN,ADJ,374
NUM,PROPN,ADJ,130
SCONJ,VERB,ADJ,58
PROPN,PUNCT,AUX,326
PUNCT,INTJ,INTJ,220
ADP,PUNCT,ADP,224
SCONJ,PUNCT,PUNCT,58
DET,ADV,DET,140
NOUN,DET,ADP,120
ADP,CCONJ,NUM,110
PUNCT,NUM,AUX,30
DET,PUNCT,CCONJ,23
ADJ,PRON,DET,112
ADV,DET,ADP,164
DET,ADP,PRON,92
CCONJ,ADJ,PRON,360
CCONJ,AUX,NUM,118
AUX,ADJ,INTJ,109
ADP,X,PROPN,12
X,PROPN,PUNCT,30
ADV,SCONJ,ADJ,280
SCONJ,ADJ,ADJ,166
DET,NUM,ADP,192
PRON,NUM,CCONJ,265
SCONJ,ADJ,DET,191
NOUN,CCONJ,SYM,306
CCONJ,SYM,AUX,19
NUM,CCONJ,PUNCT,29
VERB,DET,DET,368
ADJ,CCONJ,PUNCT,332
SYM,PUNCT,PUNCT,526
ADJ,PROPN,SCONJ,13
CCONJ,PROPN,ADJ,223
SYM,CCONJ,NOUN,536
INTJ,CCONJ,INTJ,147
ADV,SCONJ,ADP,314
AUX,NUM,PROPN,234
NUM,PROPN,DET,76
ADP,SCONJ,VERB,32
SCONJ,VERB,CCONJ,279
VERB,NUM,PROPN,87
NUM,PROPN,ADV,68
NUM,ADJ,NUM,66
ADJ,NUM,ADJ,36
NUM,ADJ,CCONJ,97
PROPN,CCONJ,NUM,160
DET,ADV,PRON,71
SCONJ,ADP,PROPN,227
DET,PRON,PUNCT,160
DET,NUM,PRON,33
AUX,ADP,AUX,45
DET,PRON,ADV,190
PROPN,VERB,NUM,188
ADV,SCONJ,NUM,21
SYM,NOUN,CCONJ,382
INTJ,ADP,PRON,62
NOUN,PUNCT,INTJ,202
PROPN,CCONJ,SCONJ,259
PUNCT,ADJ,DET,80
SCONJ,PROPN,VERB,344
INTJ,PROPN,ADJ,11
PRON,DET,NUM,246
AUX,SYM,VERB,121
ADJ,SYM,NOUN,70
ADP,CCONJ,INTJ,42
ADV,INTJ,DET,27
INTJ,DET,NOUN,371
NUM,NOUN,PROPN,291
NUM,VERB,VERB,244
PUNCT,NUM,VERB,77
NUM,PUNCT,DET,57
PUNCT,SYM,NOUN,96
SYM,PUNCT,NUM,44
NUM,VERB,NOUN,218
CCONJ,VERB,SYM,48
VERB,SYM,VERB,92
PUNCT,ADP,NUM,132
NUM,PUNCT,SYM,65
PUNCT,SYM,VERB,69
PUNCT,SYM,DET,20
SYM,DET,VERB,5
PUNCT,VERB,SYM,59
CCONJ,VERB,X,20
VERB,X,NOUN,31
X,NOUN,VERB,21
ADP,NUM,AUX,235
NUM,SYM,PUNCT,228
DET,ADP,NOUN,252
PRON,DET,DET,229
ADP,PROPN,NUM,451
PRON,PROPN,SCONJ,32
PUNCT,SYM,PRON,39
SYM,PRON,VERB,136
PROPN,NOUN,SCONJ,28
ADP,SCONJ,DET,479
SYM,ADV,PRON,46
ADV,ADJ,SYM,112
ADJ,SYM,PUNCT,212
PUNCT,ADP,ADP,141
PROPN,SYM,PROPN,215
PRON,NUM,DET,26
VERB,NUM,VERB,114
INTJ,VERB,VERB,53
SCONJ,ADP,ADP,92
NUM,ADP,NOUN,492
CCONJ,PROPN,NUM,196
INTJ,ADP,DET,118
PROPN,AUX,NUM,377
DET,ADJ,NUM,258
ADJ,NUM,AUX,73
NUM,AUX,ADV,439
ADV,SYM,ADV,46
SYM,ADV,AUX,47
SYM,NOUN,ADP,153
ADV,ADJ,NUM,196
PUNCT,VERB,ADJ,237
PUNCT,PROPN,SYM,227
SYM,PUNCT,ADJ,53
ADV,SCONJ,SCONJ,212
DET,PRON,CCONJ,91
ADJ,SCONJ,SYM,30
SCONJ,SYM,VERB,27
SYM,VERB,AUX,32
VERB,SYM,INTJ,13
SYM,INTJ,SCONJ,6
PUNCT,DET,DET,15
DET,DET,ADJ,176
PUNCT,DET,PROPN,177
PUNCT,AUX,PROPN,41
NUM,PUNCT,PUNCT,196
SCONJ,SCONJ,ADP,14
INTJ,CCONJ,ADP,51
NOUN,AUX,INTJ,42
AUX,INTJ,PUNCT,70
DET,ADV,CCONJ,55
ADV,INTJ,ADJ,40
PUNCT,CCONJ,PUNCT,379
NUM,AUX,ADJ,174
CCONJ,SCONJ,AUX,25
DET,PROPN,ADJ,236
NUM,CCONJ,SCONJ,60
CCONJ,DET,NUM,223
AUX,DET,PRON,222
PUNCT,PRON,NOUN,1158
ADP,PRON,INTJ,41
PRON,INTJ,CCONJ,37
AUX,PROPN,ADJ,468
PROPN,SYM,ADP,47
SYM,ADP,PUNCT,111
SYM,SYM,PRON,67
SYM,PRON,ADJ,32
SCONJ,NOUN,NUM,190
PUNCT,PRON,CCONJ,75
AUX,PUNCT,ADJ,103
PUNCT,PUNCT,DET,83
PUNCT,SYM,INTJ,69
INTJ,PUNCT,VERB,494
PRON,PUNCT,ADV,297
PUNCT,SYM,PROPN,87
PUNCT,ADV,INTJ,48
ADJ,PRON,INTJ,10
INTJ,PUNCT,SYM,125
SYM,PUNCT,VERB,291
PUNCT,ADJ,SCONJ,81
PUNCT,PROPN,INTJ,3
PROPN,INTJ,PUNCT,61
INTJ,INTJ,NOUN,56
ADP,PUNCT,PUNCT,536
SYM,INTJ,VERB,55
INTJ,VERB,ADV,204
INTJ,SCONJ,DET,30
SCONJ,ADV,NUM,133
NUM,PUNCT,VERB,562
CCONJ,SYM,SYM,175
NUM,ADP,PRON,535
ADP,VERB,NUM,65
VERB,NUM,CCONJ,139
ADP,ADV,SYM,29
PUNCT,PRON,ADP,217
DET,NUM,ADJ,152
PUNCT,ADV,CCONJ,70
PROPN,CCONJ,PUNCT,150
VERB,AUX,PROPN,220
NOUN,NUM,NUM,113
INTJ,ADJ,SYM,5
ADP,VERB,SYM,45
AUX,NUM,CCONJ,297
SYM,CCONJ,PRON,485
SCONJ,PUNCT,PROPN,167
ADV,NOUN,SYM,62
VERB,ADV,X,13
ADV,X,ADP,10
X,ADP,NOUN,22
AUX,AUX,PROPN,69
PROPN,ADP,SYM,104
NUM,ADV,PUNCT,184
VERB,SYM,CCONJ,166
AUX,SCONJ,ADP,164
ADP,ADV,PROPN,108
ADP,INTJ,PUNCT,122
PRON,PUNCT,SCONJ,145
ADP,PUNCT,PRON,480
AUX,CCONJ,PROPN,124
CCONJ,PROPN,SYM,87
PRON,SYM,CCONJ,147
ADP,DET,AUX,42
DET,AUX,ADP,28
ADV,NOUN,PROPN,200
PRON,NUM,SYM,72
NUM,SYM,CCONJ,129
ADP,AUX,ADJ,186
SCONJ,DET,PUNCT,43
PRON,ADV,SYM,208
ADV,SYM,ADP,87
NOUN,VERB,SYM,176
AUX,NUM,ADP,306
ADV,DET,PRON,260
ADJ,NUM,ADP,193
NOUN,PROPN,DET,213
SYM,PROPN,CCONJ,130
SCONJ,PROPN,NOUN,112
PUNCT,DET,PUNCT,46
DET,PUNCT,SCONJ,1
PUNCT,PUNCT,ADJ,105
NOUN,ADV,SYM,70
ADV,SYM,PUNCT,301
ADV,PUNCT,AUX,139
PUNCT,SCONJ,ADP,98
NOUN,SYM,PRON,35
SYM,PRON,SCONJ,3
PRON,SYM,SYM,136
SYM,AUX,ADJ,42
PROPN,NUM,SYM,33
DET,SYM,ADP,125
ADJ,PROPN,CCONJ,294
ADP,AUX,NOUN,80
PUNCT,AUX,NUM,12
PRON,PROPN,PRON,68
ADJ,SYM,PROPN,26
SYM,PROPN,NOUN,40
INTJ,VERB,AUX,29
PRON,NUM,ADP,310
DET,AUX,VERB,69
ADV,X,PROPN,2
X,PROPN,CCONJ,12
PROPN,NOUN,PRON,93
AUX,NOUN,SCONJ,199
SCONJ,DET,PRON,93
NOUN,PRON,CCONJ,241
ADP,VERB,X,37
VERB,X,VERB,21
X,VERB,PUNCT,37
PROPN,AUX,PROPN,351
AUX,ADJ,PROPN,140
ADJ,PROPN,NUM,30
VERB,DET,PUNCT,158
INTJ,ADV,ADV,266
ADP,CCONJ,CCONJ,37
CCONJ,CCONJ,DET,128
CCONJ,DET,DET,100
NOUN,DET,CCONJ,79
DET,CCONJ,VERB,19
AUX,PROPN,SYM,58
PROPN,DET,NUM,29
NUM,ADJ,AUX,43
PROPN,CCONJ,INTJ,23
CCONJ,INTJ,INTJ,168
PUNCT,CCONJ,NUM,106
NOUN,ADJ,SYM,51
PROPN,NUM,CCONJ,317
NUM,AUX,ADP,87
INTJ,PROPN,PRON,34
CCONJ,SCONJ,VERB,83
AUX,AUX,NOUN,108
INTJ,ADV,NOUN,42
NUM,PROPN,AUX,386
CCONJ,AUX,PROPN,70
PRON,SCONJ,PUNCT,63
INTJ,NOUN,ADP,54
NOUN,DET,PUNCT,168
CCONJ,SCONJ,SCONJ,53
PRON,SYM,NUM,25
SYM,NUM,NOUN,84
PUNCT,INTJ,NOUN,144
ADV,PROPN,SYM,44
SCONJ,SCONJ,ADJ,16
INTJ,PROPN,PUNCT,253
DET,ADP,PUNCT,83
NOUN,SYM,AUX,43
SYM,AUX,ADV,48
ADJ,NOUN,X,37
NOUN,X,PUNCT,45
X,PUNCT,NOUN,26
ADV,AUX,SYM,21
AUX,VERB,SYM,42
NUM,VERB,NUM,43
PRON,SCONJ,VERB,56
SCONJ,VERB,NUM,5
ADP,SCONJ,CCONJ,12
SCONJ,CCONJ,ADV,46
PUNCT,INTJ,PRON,282
CCONJ,PUNCT,INTJ,20
ADV,SYM,CCONJ,172
ADV,PRON,PROPN,126
PRON,PROPN,NUM,106
PROPN,NUM,AUX,148
CCONJ,PRON,SYM,70
PRON,SYM,PRON,13
SYM,PRON,NOUN,66
VERB,X,PUNCT,42
INTJ,CCONJ,NOUN,80
PUNCT,INTJ,VERB,146
SCONJ,PUNCT,SCONJ,116
NUM,SYM,PROPN,84
INTJ,PRON,DET,23
PUNCT,ADP,ADJ,153
DET,NUM,VERB,214
ADP,X,PUNCT,19
X,PUNCT,PROPN,15
NOUN,PROPN,SYM,82
SCONJ,PUNCT,VERB,216
SCONJ,AUX,ADP,12
SYM,SCONJ,PROPN,7
AUX,PROPN,SCONJ,24
VERB,PROPN,SYM,134
PROPN,SYM,INTJ,26
PRON,DET,AUX,10
NOUN,INTJ,VERB,22
AUX,DET,AUX,8
DET,AUX,ADV,44
ADJ,AUX,INTJ,22
ADP,SCONJ,PROPN,100
ADP,NUM,SCONJ,11
NUM,SCONJ,PROPN,8
VERB,INTJ,SYM,38
INTJ,SYM,SYM,107
SYM,VERB,NOUN,55
DET,ADV,SYM,13
CCONJ,NUM,CCONJ,282
ADV,INTJ,ADV,122
PUNCT,INTJ,CCONJ,59
PROPN,DET,CCONJ,13
DET,CCONJ,NOUN,68
NOUN,INTJ,DET,12
DET,CCONJ,PRON,70
AUX,PUNCT,NUM,26
SCONJ,PUNCT,SYM,88
INTJ,PUNCT,PROPN,112
SYM,SYM,INTJ,54
INTJ,PUNCT,NOUN,110
ADJ,SCONJ,NUM,124
PUNCT,SCONJ,SCONJ,102
DET,VERB,SYM,16
VERB,SYM,PROPN,36
ADJ,INTJ,CCONJ,92
INTJ,CCONJ,VERB,54
NOUN,DET,SYM,61
CCONJ,NUM,AUX,161
AUX,CCONJ,PUNCT,63
DET,ADP,VERB,229
VERB,NOUN,SYM,114
ADJ,VERB,INTJ,77
NOUN,DET,PRON,135
PROPN,SCONJ,NOUN,84
ADV,NUM,SCONJ,50
CCONJ,SCONJ,ADP,117
INTJ,SCONJ,SCONJ,15
SYM,CCONJ,AUX,22
CCONJ,DET,ADP,84
DET,ADP,ADJ,45
ADV,NUM,DET,32
SYM,SYM,DET,54
SYM,DET,ADJ,50
CCONJ,PRON,NUM,197
PROPN,SYM,VERB,128
NOUN,DET,DET,118
PROPN,NUM,ADJ,38
INTJ,PRON,PUNCT,47
PROPN,ADJ,AUX,314
ADV,PROPN,NOUN,138
PROPN,CCONJ,SYM,183
PROPN,SYM,ADJ,40
SYM,ADJ,SYM,18
SYM,INTJ,CCONJ,40
PRON,CCONJ,INTJ,20
CCONJ,NUM,PROPN,99
ADJ,DET,ADP,16
NUM,NOUN,INTJ,11
ADJ,PROPN,DET,46
ADJ,PROPN,PRON,43
AUX,PRON,SYM,201
SYM,CCONJ,ADJ,118
VERB,INTJ,ADJ,45
INTJ,ADJ,CCONJ,29
ADV,VERB,SYM,91
SCONJ,ADP,ADV,38
VERB,DET,CCONJ,28
DET,CCONJ,ADV,54
AUX,AUX,ADP,232
ADP,SCONJ,PUNCT,58
DET,NUM,X,4
NUM,X,ADP,3
X,ADP,PROPN,14
ADV,PRON,SYM,33
DET,PUNCT,NUM,17
AUX,ADJ,SYM,70
ADP,SYM,DET,66
DET,DET,DET,17
CCONJ,CCONJ,ADV,181
AUX,DET,SYM,156
SCONJ,ADJ,AUX,196
NOUN,X,PROPN,10
VERB,PRON,X,37
ADV,X,VERB,10
X,VERB,DET,6
NOUN,NUM,PRON,189
NUM,PRON,PRON,53
CCONJ,NOUN,X,35
NOUN,X,CCONJ,27
X,CCONJ,PRON,18
ADP,NUM,DET,90
NOUN,NUM,PROPN,137
AUX,NUM,ADV,43
SCONJ,SYM,PUNCT,92
PUNCT,NOUN,NUM,178
INTJ,SYM,INTJ,132
SYM,INTJ,PRON,96
PRON,PRON,X,11
SYM,PUNCT,PROPN,210
VERB,SYM,ADV,56
PUNCT,ADP,ADV,144
PROPN,NUM,NUM,39
NUM,NUM,VERB,69
PRON,NUM,PROPN,78
DET,NUM,PROPN,37
ADP,PUNCT,PROPN,222
CCONJ,AUX,CCONJ,15
INTJ,NOUN,SCONJ,3
CCONJ,AUX,SYM,9
AUX,SYM,ADJ,21
SYM,ADJ,CCONJ,86
AUX,ADP,SCONJ,95
ADP,SYM,PRON,21
SYM,PRON,ADV,28
NUM,CCONJ,ADJ,137
PUNCT,ADP,PUNCT,205
VERB,NUM,DET,22
NUM,PRON,NOUN,71
PRON,NUM,ADV,83
AUX,SCONJ,ADJ,166
SCONJ,NOUN,X,7
NOUN,X,X,4
SYM,AUX,DET,58
AUX,SYM,ADP,52
NUM,AUX,PUNCT,217
ADJ,NUM,ADV,67
PUNCT,PRON,DET,157
SYM,ADJ,PUNCT,267
PROPN,ADJ,CCONJ,382
PUNCT,SYM,AUX,11
AUX,PUNCT,SYM,42
INTJ,DET,PROPN,12
VERB,NUM,AUX,18
SYM,ADP,NUM,54
CCONJ,PUNCT,VERB,100
SCONJ,PUNCT,ADJ,73
VERB,DET,SCONJ,5
DET,SCONJ,ADJ,1
PROPN,SYM,NOUN,125
NOUN,PRON,SYM,29
SYM,ADV,SCONJ,13
INTJ,ADP,ADP,11
NUM,ADP,CCONJ,182
AUX,PUNCT,NOUN,120
PRON,DET,PUNCT,82
DET,PUNCT,ADJ,93
INTJ,SYM,ADV,36
ADV,SCONJ,SYM,32
SCONJ,SYM,INTJ,9
PROPN,AUX,SCONJ,93
PRON,PUNCT,ADP,153
AUX,NUM,SCONJ,12
ADV,SYM,VERB,87
ADP,CCONJ,PUNCT,98
AUX,PUNCT,DET,92
DET,PUNCT,DET,13
SCONJ,NUM,SYM,25
NUM,VERB,ADJ,95
ADV,DET,CCONJ,38
DET,CCONJ,CCONJ,4
ADJ,CCONJ,SYM,46
SYM,NOUN,ADJ,47
SCONJ,VERB,DET,78
AUX,ADV,SYM,111
AUX,PRON,INTJ,29
PUNCT,ADJ,X,7
PRON,NUM,PRON,40
NUM,PRON,ADJ,54
DET,PRON,PRON,166
CCONJ,PUNCT,ADP,103
VERB,SYM,NOUN,69
SYM,NOUN,ADV,67
NUM,ADV,SCONJ,19
ADV,SCONJ,AUX,122
VERB,AUX,INTJ,7
ADP,X,ADV,5
X,ADV,VERB,18
SCONJ,VERB,ADV,101
ADV,SYM,NUM,22
NOUN,PROPN,SCONJ,64
SYM,INTJ,NOUN,22
INTJ,PUNCT,ADP,67
VERB,PROPN,SCONJ,222
NOUN,X,NOUN,38
X,NOUN,PRON,2
CCONJ,X,VERB,5
NOUN,DET,ADV,118
ADV,PUNCT,INTJ,101
ADJ,ADJ,X,5
PUNCT,AUX,VERB,208
PUNCT,INTJ,DET,33
PRON,CCONJ,CCONJ,30
SCONJ,DET,DET,38
SCONJ,NUM,ADJ,18
AUX,PROPN,NUM,153
INTJ,PUNCT,INTJ,127
SYM,ADV,INTJ,6
INTJ,CCONJ,CCONJ,4
DET,SYM,DET,16
SCONJ,VERB,SYM,12
SYM,ADJ,NOUN,116
PRON,NUM,SCONJ,15
X,CCONJ,X,15
SCONJ,PRON,INTJ,35
PRON,INTJ,ADV,28
PUNCT,CCONJ,X,9
CCONJ,X,ADP,9
SCONJ,X,PROPN,7
X,PROPN,PROPN,15
NOUN,PRON,SCONJ,121
NOUN,SYM,ADJ,76
AUX,NOUN,SYM,32
ADJ,ADJ,NUM,46
ADJ,PUNCT,AUX,145
DET,PROPN,SCONJ,129
AUX,AUX,NUM,7
NUM,ADP,SYM,28
SYM,AUX,PUNCT,27
NUM,AUX,CCONJ,87
PUNCT,DET,SYM,36
DET,PUNCT,PROPN,37
ADP,SCONJ,ADP,157
CCONJ,NUM,DET,39
NUM,DET,CCONJ,2
DET,CCONJ,SYM,5
CCONJ,SYM,NUM,5
SYM,NUM,CCONJ,62
SYM,CCONJ,SCONJ,56
ADP,ADP,INTJ,16
ADP,INTJ,ADP,12
ADP,SCONJ,AUX,4
SCONJ,AUX,ADV,32
ADJ,INTJ,VERB,25
PROPN,SYM,CCONJ,129
INTJ,CCONJ,ADV,217
PUNCT,ADV,SYM,22
PUNCT,VERB,NUM,62
ADJ,VERB,NUM,47
NOUN,SYM,ADV,101
SYM,ADV,ADP,74
ADV,ADP,INTJ,63
SYM,CCONJ,ADP,137
NOUN,SCONJ,SYM,91
SYM,VERB,SCONJ,34
DET,PRON,DET,57
ADJ,ADP,SYM,79
ADP,SYM,ADJ,41
SYM,ADJ,VERB,61
ADJ,SYM,VERB,48
ADJ,NUM,PROPN,37
ADV,SYM,DET,16
SCONJ,DET,SYM,46
SCONJ,AUX,VERB,21
PRON,PUNCT,ADJ,164
SYM,SYM,AUX,54
SCONJ,AUX,NOUN,21
INTJ,VERB,ADP,48
PROPN,CCONJ,CCONJ,59
NOUN,ADV,X,4
ADV,X,DET,12
VERB,X,DET,24
SCONJ,SCONJ,NOUN,100
INTJ,SYM,VERB,49
ADP,DET,INTJ,14
DET,INTJ,PUNCT,15
PRON,ADJ,SYM,94
PUNCT,NUM,SYM,92
CCONJ,NUM,SYM,62
VERB,NUM,ADV,25
SYM,NOUN,NUM,62
ADV,PROPN,SCONJ,27
PROPN,SCONJ,PROPN,75
ADP,PROPN,INTJ,11
PROPN,INTJ,INTJ,15
ADP,PUNCT,DET,197
SYM,ADV,ADV,81
NUM,SYM,DET,13
AUX,NUM,SYM,144
AUX,SYM,NOUN,26
SYM,NOUN,SCONJ,11
PUNCT,AUX,PUNCT,82
NUM,PROPN,PRON,25
ADJ,NUM,SYM,42
NOUN,NOUN,X,37
CCONJ,SCONJ,PUNCT,30
SCONJ,PUNCT,AUX,15
DET,NUM,SYM,65
DET,AUX,ADJ,73
PUNCT,ADJ,NUM,22
NUM,ADV,PRON,85
INTJ,NOUN,AUX,79
SYM,CCONJ,CCONJ,42
ADV,INTJ,AUX,11
INTJ,AUX,PRON,85
ADV,NOUN,INTJ,40
SYM,PUNCT,ADP,52
ADJ,PUNCT,INTJ,60
CCONJ,PUNCT,SYM,35
NUM,SYM,NUM,116
CCONJ,PRON,INTJ,15
PRON,INTJ,VERB,51
AUX,PUNCT,PROPN,44
CCONJ,CCONJ,PROPN,41
SYM,INTJ,ADP,25
PUNCT,PROPN,SCONJ,8
PUNCT,NOUN,X,90
NUM,NOUN,SYM,89
SCONJ,CCONJ,ADP,11
CCONJ,SYM,VERB,100
ADV,NUM,PROPN,124
PROPN,AUX,SYM,30
AUX,SYM,DET,12
ADP,AUX,NUM,10
SYM,SYM,SCONJ,23
SYM,PROPN,ADP,57
SYM,PUNCT,AUX,42
DET,PUNCT,SYM,39
CCONJ,INTJ,PROPN,14
ADJ,NUM,CCONJ,113
NUM,CCONJ,AUX,57
SYM,PUNCT,ADV,80
PROPN,PROPN,INTJ,23
PROPN,INTJ,PROPN,11
PROPN,ADV,PROPN,59
SYM,PUNCT,PRON,133
NUM,ADP,AUX,22
INTJ,CCONJ,AUX,7
NUM,VERB,SYM,4
SYM,VERB,NUM,18
SCONJ,SYM,PROPN,17
SYM,PROPN,AUX,36
PROPN,NUM,ADV,30
NUM,ADV,NUM,46
CCONJ,X,DET,13
NOUN,SCONJ,INTJ,9
SCONJ,INTJ,SYM,3
NUM,CCONJ,ADP,166
SCONJ,AUX,NUM,4
VERB,ADJ,SYM,63
PUNCT,AUX,AUX,18
NOUN,SCONJ,AUX,52
SCONJ,AUX,DET,54
AUX,SCONJ,AUX,25
SCONJ,AUX,ADJ,38
SCONJ,ADV,SCONJ,55
PUNCT,PRON,NUM,21
NUM,PUNCT,PRON,125
NOUN,SYM,DET,41
SYM,DET,PROPN,16
NOUN,ADJ,INTJ,54
ADJ,PRON,PROPN,59
NUM,PROPN,PROPN,123
PROPN,SCONJ,ADP,29
INTJ,PUNCT,DET,83
VERB,X,X,10
PUNCT,ADP,AUX,42
VERB,ADJ,NUM,128
PUNCT,PUNCT,AUX,57
PUNCT,SCONJ,AUX,41
PUNCT,X,NOUN,12
X,NOUN,CCONJ,28
ADV,SYM,ADJ,22
ADV,SYM,INTJ,22
DET,PROPN,SYM,146
PUNCT,DET,NUM,20
INTJ,INTJ,CCONJ,90
PROPN,SCONJ,VERB,12
INTJ,CCONJ,DET,66
DET,SYM,ADV,36
ADP,DET,SCONJ,13
DET,SCONJ,DET,8
PRON,PROPN,SYM,56
ADJ,ADJ,SYM,76
PROPN,INTJ,NOUN,6
INTJ,NOUN,PRON,62
X,VERB,ADV,10
PRON,SYM,PROPN,45
DET,PUNCT,INTJ,4
SCONJ,PRON,X,66
PRON,X,PRON,6
X,PRON,VERB,16
ADJ,PROPN,ADV,80
SYM,ADP,ADV,22
ADP,SYM,SCONJ,10
SYM,SCONJ,ADP,4
ADJ,DET,PRON,23
SYM,ADV,DET,24
