pos1,pos2,pos3,freq
CCONJ,AUX,PROPN,3
ADP,INTJ,NUM,3
DET,SCONJ,PRON,3
DET,VERB,PART,3
SCONJ,AUX,ADP,3
VERB,AUX,PROPN,3
CCONJ,INTJ,DET,3
CCONJ,PROPN,NUM,3
INTJ,DET,DET,3
INTJ,INTJ,AUX,3
ADJ,ADJ,ADV,3
PRON,PART,ADJ,3
AUX,INTJ,AUX,3
DET,CCONJ,DET,3
DET,INTJ,PRON,3
SCONJ,PROPN,PRON,3
AUX,PROPN,PRON,3
ADP,NOUN,PUNCT,3
PROPN,ADV,ADJ,3
NUM,AUX,NOUN,3
PRON,ADJ,PROPN,3
AUX,NUM,PRON,3
PRON,NUM,PART,3
SCONJ,ADJ,NUM,3
NUM,PART,ADJ,3
SCONJ,PRON,NUM,3
PROPN,X,PROPN,3
PROPN,ADJ,PART,3
CCONJ,ADP,CCONJ,3
DET,VERB,PROPN,3
PART,ADP,NUM,3
PUNCT,NOUN,ADP,3
SCONJ,ADP,SCONJ,3
PRON,INTJ,DET,3
PRON,SCONJ,VERB,3
INTJ,PRON,ADJ,3
ADP,NUM,AUX,3
PROPN,DET,DET,3
NUM,ADP,AUX,3
ADJ,ADP,INTJ,3
ADJ,PROPN,PART,3
CCONJ,PART,NOUN,3
ADP,INTJ,VERB,3
NUM,NUM,INTJ,3
INTJ,VERB,PART,3
DET,VERB,CCONJ,3
NUM,DET,NUM,3
PROPN,PART,SCONJ,3
INTJ,PROPN,AUX,3
INTJ,CCONJ,PROPN,3
ADJ,PROPN,ADJ,3
PART,NUM,PART,3
INTJ,DET,NUM,3
ADV,ADJ,INTJ,3
ADP,PROPN,INTJ,3
CCONJ,INTJ,INTJ,3
ADJ,PART,PRON,3
DET,NUM,SCONJ,3
ADJ,NUM,CCONJ,3
SCONJ,PART,AUX,3
AUX,ADP,INTJ,3
PART,NUM,VERB,3
ADP,INTJ,ADJ,3
DET,DET,ADV,3
ADV,PROPN,PRON,3
SCONJ,AUX,SCONJ,3
ADJ,PART,NUM,3
PART,ADJ,INTJ,2
PROPN,ADJ,PRON,2
ADP,INTJ,ADP,2
CCONJ,PRON,PART,2
NOUN,PROPN,INTJ,2
SCONJ,INTJ,PROPN,2
CCONJ,PART,PART,2
PROPN,X,INTJ,2
ADP,PROPN,X,2
PART,ADJ,DET,2
NUM,PRON,ADJ,2
ADP,PART,ADJ,2
INTJ,NOUN,SCONJ,2
PART,PRON,CCONJ,2
PART,INTJ,INTJ,2
PRON,NUM,ADV,2
ADP,DET,AUX,2
ADJ,INTJ,NOUN,2
NUM,PROPN,CCONJ,2
PROPN,CCONJ,PART,2
ADJ,DET,VERB,2
PROPN,ADJ,ADV,2
SCONJ,DET,INTJ,2
NUM,PROPN,NUM,2
PRON,NUM,VERB,2
INTJ,ADV,NUM,2
ADV,INTJ,CCONJ,2
NOUN,DET,ADP,2
AUX,DET,X,2
PROPN,AUX,PROPN,2
ADJ,DET,PROPN,2
CCONJ,PRON,NUM,2
NUM,PART,ADV,2
INTJ,ADP,NUM,2
PROPN,PART,PART,2
SCONJ,PART,PART,2
PART,ADP,ADV,2
SCONJ,NOUN,DET,2
PART,NUM,PRON,2
VERB,VERB,PROPN,2
INTJ,ADV,NOUN,2
NUM,INTJ,DET,2
DET,NUM,INTJ,2
CCONJ,INTJ,CCONJ,2
PROPN,CCONJ,CCONJ,2
PART,ADV,INTJ,2
NOUN,PUNCT,PRON,2
VERB,DET,SCONJ,2
ADJ,PART,SCONJ,2
INTJ,CCONJ,AUX,2
ADJ,ADJ,DET,2
INTJ,AUX,PART,2
INTJ,ADJ,PRON,2
NUM,ADJ,VERB,2
PRON,SCONJ,NUM,2
PROPN,INTJ,PRON,2
PRON,VERB,X,2
INTJ,AUX,AUX,2
PART,ADP,ADP,2
PROPN,PART,DET,2
PROPN,INTJ,DET,2
ADP,NUM,PROPN,2
ADJ,VERB,VERB,2
SCONJ,SCONJ,PART,2
CCONJ,ADJ,NUM,2
CCONJ,CCONJ,ADJ,2
INTJ,ADV,PART,2
PRON,PART,DET,2
NUM,SCONJ,PROPN,2
SCONJ,AUX,PROPN,2
CCONJ,CCONJ,PART,2
INTJ,NOUN,PROPN,2
PART,NUM,ADJ,2
AUX,NUM,ADV,2
DET,ADV,AUX,2
INTJ,PART,ADV,2
PRON,INTJ,NOUN,2
VERB,INTJ,NOUN,2
PRON,PROPN,ADJ,2
NUM,AUX,CCONJ,2
ADV,PROPN,ADP,2
CCONJ,CCONJ,NUM,2
ADP,ADV,PROPN,2
AUX,NUM,SCONJ,2
INTJ,PRON,SCONJ,2
NUM,SCONJ,ADV,2
X,PRON,PRON,2
ADP,DET,INTJ,2
ADJ,ADV,PROPN,2
AUX,PROPN,ADP,2
PRON,INTJ,ADP,2
PART,SCONJ,SCONJ,2
PROPN,PRON,PROPN,2
INTJ,ADP,ADJ,2
ADP,INTJ,ADV,2
NUM,ADP,ADV,2
NOUN,PRON,NUM,2
INTJ,ADJ,AUX,2
ADJ,INTJ,AUX,2
PART,NUM,CCONJ,2
DET,PROPN,DET,2
PART,CCONJ,PART,2
ADJ,PRON,DET,2
PROPN,ADJ,ADJ,2
CCONJ,CCONJ,AUX,2
AUX,PROPN,ADV,2
PRON,INTJ,ADV,2
VERB,VERB,INTJ,2
SCONJ,NOUN,NUM,2
NUM,CCONJ,SCONJ,2
SCONJ,PART,ADP,2
PRON,PART,ADP,2
ADJ,ADP,PART,2
CCONJ,NUM,INTJ,2
PROPN,SCONJ,ADP,2
INTJ,ADV,INTJ,2
ADV,PROPN,ADV,2
PROPN,NUM,PART,2
INTJ,PROPN,INTJ,2
PART,ADV,NUM,2
ADJ,INTJ,SCONJ,2
PROPN,PRON,CCONJ,2
PROPN,AUX,CCONJ,2
INTJ,NOUN,INTJ,2
ADJ,SCONJ,INTJ,2
PART,SCONJ,ADP,2
PRON,PRON,NUM,2
NUM,PROPN,ADP,2
INTJ,AUX,ADP,2
PART,PRON,PROPN,2
ADV,PART,PRON,2
NOUN,INTJ,CCONJ,2
ADP,PART,PART,2
AUX,PART,CCONJ,2
PART,CCONJ,NOUN,2
ADP,CCONJ,PROPN,2
INTJ,NUM,ADJ,2
PART,DET,ADV,2
ADV,PART,PART,2
AUX,INTJ,CCONJ,2
DET,VERB,SCONJ,2
AUX,ADP,AUX,2
ADJ,AUX,PROPN,2
INTJ,ADV,AUX,2
NUM,ADV,DET,2
NOUN,INTJ,NUM,2
AUX,PART,PROPN,2
ADJ,CCONJ,INTJ,2
ADJ,INTJ,DET,2
VERB,INTJ,ADP,2
CCONJ,CCONJ,PROPN,2
AUX,PROPN,NUM,2
SCONJ,PRON,PROPN,2
PART,SCONJ,NOUN,2
PRON,CCONJ,NUM,2
ADJ,AUX,ADP,2
ADV,NUM,VERB,2
ADJ,VERB,AUX,2
AUX,AUX,INTJ,2
PROPN,DET,VERB,2
INTJ,PART,SCONJ,2
CCONJ,SCONJ,CCONJ,2
NUM,ADP,CCONJ,2
PART,CCONJ,ADV,2
NUM,PART,PART,2
NUM,CCONJ,CCONJ,2
PART,NUM,DET,2
VERB,PART,NUM,2
X,PROPN,VERB,2
NOUN,INTJ,PROPN,2
NUM,PART,NOUN,2
CCONJ,INTJ,SCONJ,2
NUM,PART,ADP,2
PROPN,NUM,DET,2
ADV,NUM,AUX,2
ADV,SCONJ,CCONJ,2
SCONJ,SCONJ,PROPN,2
AUX,INTJ,NOUN,2
INTJ,VERB,VERB,2
ADP,VERB,INTJ,2
NOUN,PART,INTJ,2
PART,SCONJ,PART,2
CCONJ,SCONJ,NUM,2
PROPN,SCONJ,ADJ,2
CCONJ,INTJ,AUX,2
ADV,NUM,PRON,2
SCONJ,ADJ,ADV,2
ADP,INTJ,AUX,2
INTJ,PART,PART,1
AUX,NUM,INTJ,1
INTJ,INTJ,NUM,1
ADV,PUNCT,NOUN,1
INTJ,NUM,AUX,1
ADJ,NUM,SCONJ,1
PART,PROPN,PRON,1
DET,ADP,SCONJ,1
PART,PART,DET,1
INTJ,CCONJ,NUM,1
NUM,SCONJ,SCONJ,1
PART,AUX,INTJ,1
NOUN,INTJ,AUX,1
CCONJ,PRON,INTJ,1
DET,PART,ADJ,1
SCONJ,AUX,ADV,1
SCONJ,ADV,INTJ,1
SCONJ,ADJ,INTJ,1
PUNCT,NOUN,DET,1
ADV,DET,ADP,1
ADP,DET,PART,1
ADV,ADV,PUNCT,1
DET,ADP,PRON,1
DET,X,PROPN,1
ADV,SCONJ,INTJ,1
PART,NUM,SCONJ,1
ADP,NUM,INTJ,1
ADJ,NUM,DET,1
INTJ,SCONJ,NUM,1
NOUN,DET,INTJ,1
INTJ,ADV,PROPN,1
PART,PRON,INTJ,1
ADP,ADP,INTJ,1
INTJ,ADJ,VERB,1
AUX,DET,AUX,1
DET,AUX,ADV,1
PART,NOUN,INTJ,1
PRON,NUM,AUX,1
VERB,PUNCT,NOUN,1
PRON,PRON,INTJ,1
NUM,PRON,INTJ,1
PART,VERB,PUNCT,1
X,ADV,NUM,1
SCONJ,CCONJ,ADV,1
NUM,ADJ,SCONJ,1
X,NOUN,ADP,1
PART,NUM,ADV,1
DET,X,NOUN,1
SCONJ,INTJ,NOUN,1
DET,PRON,PROPN,1
INTJ,VERB,INTJ,1
ADJ,PART,INTJ,1
X,NOUN,PART,1
PRON,X,NOUN,1
ADV,PRON,X,1
NUM,INTJ,PART,1
ADV,PRON,PROPN,1
AUX,NOUN,INTJ,1
NUM,PART,DET,1
CCONJ,PART,CCONJ,1
PRON,PROPN,NUM,1
PART,INTJ,ADJ,1
ADP,SCONJ,INTJ,1
AUX,SCONJ,PART,1
NUM,DET,DET,1
CCONJ,INTJ,PART,1
AUX,PRON,X,1
PRON,X,PROPN,1
DET,NOUN,X,1
NUM,CCONJ,PART,1
VERB,ADP,X,1
PART,DET,PROPN,1
PART,PROPN,SCONJ,1
VERB,PART,PROPN,1
ADP,CCONJ,PUNCT,1
AUX,INTJ,SCONJ,1
NUM,ADP,SCONJ,1
SCONJ,CCONJ,ADP,1
SCONJ,VERB,INTJ,1
INTJ,INTJ,ADP,1
ADP,PART,DET,1
X,ADP,NUM,1
ADP,SCONJ,NUM,1
PRON,PART,CCONJ,1
PART,PROPN,CCONJ,1
ADP,PART,PROPN,1
ADJ,ADJ,INTJ,1
SCONJ,VERB,PROPN,1
ADP,INTJ,DET,1
X,ADV,DET,1
NOUN,X,ADV,1
NOUN,X,NOUN,1
INTJ,NUM,DET,1
AUX,INTJ,ADJ,1
INTJ,SCONJ,DET,1
SCONJ,INTJ,ADV,1
PART,DET,ADP,1
AUX,CCONJ,NUM,1
ADJ,PART,ADP,1
DET,ADP,ADJ,1
ADV,PROPN,ADJ,1
CCONJ,DET,INTJ,1
ADJ,SCONJ,NUM,1
SCONJ,SCONJ,NUM,1
NUM,PRON,PART,1
NUM,INTJ,INTJ,1
INTJ,PRON,INTJ,1
CCONJ,ADP,PART,1
INTJ,PRON,DET,1
X,PART,VERB,1
NOUN,X,PART,1
CCONJ,NOUN,X,1
PROPN,NUM,AUX,1
INTJ,PROPN,SCONJ,1
INTJ,INTJ,PROPN,1
ADJ,PUNCT,NOUN,1
DET,ADJ,PUNCT,1
PRON,NOUN,X,1
SCONJ,NUM,PART,1
ADJ,INTJ,CCONJ,1
PRON,INTJ,CCONJ,1
NUM,SCONJ,VERB,1
PUNCT,AUX,DET,1
PRON,PUNCT,AUX,1
ADV,PRON,PUNCT,1
NUM,DET,ADP,1
AUX,NUM,AUX,1
NOUN,X,PRON,1
VERB,NOUN,X,1
X,SCONJ,AUX,1
NOUN,X,SCONJ,1
PROPN,ADV,SCONJ,1
PRON,X,ADV,1
SCONJ,ADP,AUX,1
INTJ,PRON,NUM,1
DET,AUX,NUM,1
ADJ,DET,ADV,1
PROPN,NUM,VERB,1
DET,ADV,INTJ,1
VERB,X,PRON,1
DET,PRON,DET,1
DET,AUX,PRON,1
PART,SCONJ,AUX,1
NUM,ADJ,PRON,1
PART,INTJ,ADV,1
DET,NUM,PROPN,1
ADV,NOUN,INTJ,1
CCONJ,PUNCT,ADV,1
VERB,AUX,CCONJ,1
DET,INTJ,ADJ,1
DET,ADP,ADV,1
INTJ,DET,ADP,1
PUNCT,ADV,INTJ,1
NUM,ADJ,ADV,1
NUM,DET,ADV,1
ADV,NUM,DET,1
PROPN,CCONJ,INTJ,1
X,ADV,ADV,1
ADV,NUM,ADV,1
ADJ,PRON,CCONJ,1
CCONJ,PROPN,INTJ,1
DET,PROPN,SCONJ,1
SCONJ,NUM,SCONJ,1
X,X,PRON,1
PRON,X,X,1
CCONJ,PRON,X,1
PROPN,SCONJ,ADV,1
DET,SCONJ,DET,1
SCONJ,DET,SCONJ,1
PROPN,PRON,X,1
NUM,X,PROPN,1
NUM,PART,PRON,1
NOUN,NOUN,PUNCT,1
ADV,PROPN,DET,1
PROPN,ADP,PART,1
PART,ADP,PART,1
INTJ,ADJ,INTJ,1
X,NOUN,CCONJ,1
PROPN,X,NOUN,1
INTJ,PROPN,DET,1
PUNCT,AUX,VERB,1
NOUN,PUNCT,AUX,1
NUM,PROPN,AUX,1
PUNCT,PRON,VERB,1
ADJ,PART,CCONJ,1
NUM,PART,CCONJ,1
PART,CCONJ,SCONJ,1
VERB,AUX,INTJ,1
NOUN,PUNCT,NOUN,1
PUNCT,NOUN,CCONJ,1
PART,CCONJ,DET,1
ADP,INTJ,CCONJ,1
DET,ADP,NUM,1
X,ADJ,NOUN,1
DET,X,ADJ,1
ADP,DET,X,1
PART,CCONJ,ADJ,1
ADP,PUNCT,NOUN,1
AUX,DET,PART,1
DET,PART,ADV,1
X,CCONJ,NOUN,1
VERB,X,CCONJ,1
ADP,INTJ,PART,1
PRON,PRON,PART,1
PART,CCONJ,PROPN,1
INTJ,NOUN,PART,1
DET,AUX,DET,1
ADV,DET,AUX,1
CCONJ,INTJ,ADJ,1
INTJ,AUX,NOUN,1
INTJ,PART,AUX,1
INTJ,PROPN,PART,1
PROPN,ADJ,AUX,1
PROPN,ADJ,CCONJ,1
CCONJ,CCONJ,INTJ,1
INTJ,INTJ,CCONJ,1
INTJ,SCONJ,NOUN,1
AUX,PROPN,DET,1
SCONJ,ADV,PART,1
PROPN,INTJ,ADP,1
PART,ADP,SCONJ,1
INTJ,ADP,PART,1
SCONJ,ADP,PART,1
ADP,PART,PRON,1
NUM,SCONJ,PART,1
INTJ,NUM,PART,1
ADP,ADJ,INTJ,1
PROPN,ADV,NUM,1
NUM,AUX,NUM,1
NUM,ADV,INTJ,1
INTJ,AUX,ADV,1
X,PROPN,NOUN,1
PRON,INTJ,PART,1
NOUN,ADJ,INTJ,1
PRON,PART,INTJ,1
INTJ,AUX,ADJ,1
ADJ,VERB,NUM,1
AUX,NUM,VERB,1
NUM,ADV,CCONJ,1
PART,ADV,PROPN,1
INTJ,VERB,NUM,1
ADV,X,PRON,1
SCONJ,NUM,VERB,1
PART,VERB,X,1
PROPN,SCONJ,NOUN,1
NUM,ADV,NOUN,1
NUM,VERB,VERB,1
ADP,ADV,INTJ,1
SCONJ,PART,SCONJ,1
SCONJ,INTJ,VERB,1
NOUN,SCONJ,INTJ,1
PROPN,PRON,ADJ,1
INTJ,CCONJ,SCONJ,1
CCONJ,ADP,AUX,1
ADJ,PROPN,SCONJ,1
PROPN,AUX,INTJ,1
SCONJ,CCONJ,VERB,1
ADP,CCONJ,CCONJ,1
INTJ,SCONJ,PART,1
X,DET,NOUN,1
ADV,X,DET,1
X,ADV,AUX,1
VERB,X,ADV,1
NUM,INTJ,NUM,1
PRON,ADP,PUNCT,1
SCONJ,NUM,ADJ,1
PART,INTJ,SCONJ,1
NUM,INTJ,PRON,1
VERB,NUM,INTJ,1
PROPN,NUM,ADJ,1
NUM,NUM,X,1
NUM,INTJ,ADJ,1
NUM,ADV,SCONJ,1
PUNCT,SCONJ,PRON,1
NOUN,PUNCT,SCONJ,1
PUNCT,PRON,AUX,1
ADJ,SCONJ,CCONJ,1
SCONJ,PROPN,ADJ,1
NUM,ADJ,PART,1
X,NOUN,NOUN,1
INTJ,PART,NUM,1
NUM,ADJ,DET,1
ADV,X,NOUN,1
INTJ,PROPN,PRON,1
ADV,PART,CCONJ,1
CCONJ,ADV,X,1
AUX,PROPN,INTJ,1
SCONJ,SCONJ,CCONJ,1
X,PROPN,PART,1
CCONJ,INTJ,PROPN,1
NUM,ADP,PART,1
ADP,AUX,PROPN,1
PROPN,INTJ,ADJ,1
DET,PROPN,X,1
DET,INTJ,NOUN,1
ADV,DET,INTJ,1
ADV,AUX,CCONJ,1
X,DET,ADJ,1
ADP,X,DET,1
AUX,ADP,X,1
INTJ,PART,DET,1
NUM,PART,AUX,1
CCONJ,PROPN,DET,1
PART,DET,PRON,1
VERB,PROPN,X,1
DET,CCONJ,PART,1
NUM,DET,CCONJ,1
PART,PROPN,ADP,1
NUM,VERB,ADV,1
INTJ,SCONJ,PROPN,1
INTJ,ADJ,CCONJ,1
DET,PROPN,INTJ,1
X,NOUN,ADV,1
PART,PROPN,PART,1
DET,VERB,AUX,1
CCONJ,DET,SCONJ,1
ADP,DET,CCONJ,1
INTJ,SCONJ,SCONJ,1
PART,ADP,CCONJ,1
AUX,DET,SCONJ,1
PART,PART,PRON,1
DET,CCONJ,PRON,1
PROPN,INTJ,PROPN,1
AUX,PROPN,ADJ,1
INTJ,AUX,SCONJ,1
NOUN,DET,CCONJ,1
SCONJ,PRON,INTJ,1
NUM,INTJ,NOUN,1
INTJ,PROPN,ADJ,1
ADP,INTJ,PROPN,1
INTJ,CCONJ,ADJ,1
DET,VERB,INTJ,1
DET,DET,PRON,1
DET,ADV,NUM,1
NUM,ADJ,INTJ,1
NUM,X,NOUN,1
VERB,DET,CCONJ,1
AUX,NUM,X,1
PART,SCONJ,ADV,1
ADV,INTJ,PART,1
INTJ,PROPN,ADV,1
PART,AUX,PROPN,1
CCONJ,X,PRON,1
NOUN,CCONJ,X,1
AUX,ADJ,X,1
AUX,INTJ,ADP,1
DET,INTJ,ADV,1
ADJ,X,X,1
SCONJ,INTJ,DET,1
DET,SCONJ,SCONJ,1
INTJ,PROPN,NUM,1
ADV,DET,SCONJ,1
PROPN,ADJ,NUM,1
NUM,INTJ,VERB,1
CCONJ,AUX,NUM,1
INTJ,ADP,ADV,1
PROPN,ADP,CCONJ,1
