pos1,pos2,pos3,freq
AUX,PROPN,PART,13
AUX,PROPN,VERB,8
PROPN,NUM,ADP,17
VERB,NUM,VERB,15
PROPN,AUX,PROPN,4
DET,INTJ,ADP,5
INTJ,ADP,NOUN,23
SCONJ,PROPN,ADJ,4
CCONJ,AUX,AUX,32
SCONJ,PROPN,PRON,5
PROPN,ADJ,CCONJ,7
ADJ,CCONJ,PROPN,12
PROPN,ADJ,NUM,2
NUM,AUX,PART,18
VERB,CCONJ,PROPN,11
ADP,ADP,PART,11
AUX,ADP,INTJ,4
SCONJ,ADV,INTJ,2
PROPN,SCONJ,DET,17
VERB,PART,INTJ,11
INTJ,CCONJ,NUM,3
NUM,DET,NUM,8
INTJ,PRON,PROPN,2
AUX,PROPN,ADV,3
CCONJ,CCONJ,ADP,2
PRON,SCONJ,PART,15
SCONJ,PRON,INTJ,6
DET,NUM,CCONJ,27
PRON,INTJ,ADP,3
ADV,CCONJ,PROPN,12
INTJ,NOUN,NUM,4
PART,CCONJ,NOUN,6
CCONJ,CCONJ,SCONJ,3
PRON,PRON,CCONJ,16
SCONJ,ADP,ADP,7
PRON,INTJ,SCONJ,5
DET,PRON,NOUN,41
ADJ,ADJ,PART,8
DET,VERB,VERB,12
CCONJ,PART,PART,7
CCONJ,SCONJ,PROPN,16
AUX,AUX,PROPN,19
NOUN,AUX,PUNCT,1
ADP,PART,PROPN,1
AUX,PRON,PART,28
INTJ,PRON,INTJ,3
PART,ADJ,AUX,10
VERB,INTJ,INTJ,12
PRON,PART,ADV,25
CCONJ,PART,CCONJ,6
PART,CCONJ,AUX,6
SCONJ,NOUN,CCONJ,29
ADV,ADP,CCONJ,10
ADJ,DET,NUM,9
INTJ,PROPN,ADV,1
DET,NUM,SCONJ,1
ADP,CCONJ,ADJ,13
PROPN,ADP,ADP,5
ADP,AUX,INTJ,1
ADJ,PART,ADP,3
ADV,PART,PART,5
VERB,ADJ,INTJ,9
ADJ,INTJ,INTJ,2
INTJ,PART,PRON,3
ADV,AUX,CCONJ,4
CCONJ,INTJ,ADV,2
AUX,PART,CCONJ,9
INTJ,ADJ,ADP,3
CCONJ,SCONJ,ADP,14
VERB,CCONJ,NUM,9
NUM,ADV,PRON,10
ADP,NOUN,X,1
NOUN,X,DET,2
X,DET,NOUN,4
ADV,DET,INTJ,2
NOUN,ADJ,AUX,11
VERB,NOUN,INTJ,6
ADP,INTJ,ADP,2
SCONJ,NOUN,X,2
NOUN,X,AUX,1
X,AUX,DET,2
CCONJ,ADJ,VERB,21
AUX,CCONJ,AUX,27
CCONJ,PART,SCONJ,4
SCONJ,SCONJ,VERB,9
NOUN,DET,INTJ,3
SCONJ,NOUN,SCONJ,9
PROPN,NUM,CCONJ,4
CCONJ,PROPN,NUM,5
SCONJ,VERB,NUM,5
INTJ,PROPN,CCONJ,2
ADV,PART,PROPN,2
PROPN,PROPN,NUM,32
ADJ,ADV,NUM,7
DET,VERB,NUM,14
NUM,PART,CCONJ,2
PART,PROPN,ADV,2
PROPN,ADV,ADJ,5
CCONJ,ADJ,DET,4
PART,NUM,ADP,18
PART,CCONJ,VERB,12
CCONJ,ADP,PART,4
PROPN,NUM,PROPN,1
PROPN,PART,NUM,7
SCONJ,ADJ,VERB,6
ADJ,VERB,INTJ,2
PROPN,NUM,AUX,3
PRON,INTJ,ADJ,2
INTJ,VERB,ADV,18
PRON,PROPN,ADP,6
PROPN,ADP,VERB,34
VERB,DET,ADP,8
DET,ADP,AUX,1
ADV,PROPN,CCONJ,9
PRON,NOUN,INTJ,20
INTJ,ADV,NOUN,4
PART,ADJ,ADV,25
ADJ,ADV,INTJ,2
INTJ,ADJ,ADJ,5
DET,PROPN,NUM,16
ADJ,ADJ,INTJ,2
PRON,PROPN,DET,2
NUM,PROPN,PRON,3
ADV,PROPN,SCONJ,3
PART,ADJ,VERB,5
DET,PROPN,ADV,8
NOUN,X,ADV,2
X,ADV,AUX,1
ADV,NUM,PRON,7
ADJ,PART,ADJ,3
ADP,PART,ADP,2
PROPN,ADP,SCONJ,3
PART,ADV,INTJ,3
PROPN,PRON,PROPN,4
NUM,AUX,PROPN,3
SCONJ,VERB,SCONJ,10
CCONJ,ADV,PROPN,32
PROPN,PRON,CCONJ,3
CCONJ,INTJ,NOUN,3
NUM,INTJ,INTJ,1
ADJ,SCONJ,PROPN,20
INTJ,CCONJ,NOUN,4
DET,ADP,NUM,3
PROPN,NUM,INTJ,1
NUM,INTJ,ADV,1
INTJ,VERB,VERB,1
INTJ,NOUN,ADP,14
PROPN,NUM,ADJ,3
SCONJ,ADP,PROPN,16
PROPN,ADV,SCONJ,8
AUX,PROPN,AUX,5
PRON,PROPN,CCONJ,3
PRON,PROPN,SCONJ,1
PROPN,NUM,PRON,3
ADP,X,DET,1
X,DET,ADJ,1
AUX,PROPN,CCONJ,4
PROPN,CCONJ,CCONJ,2
ADJ,ADJ,PROPN,12
PROPN,SCONJ,VERB,4
SCONJ,VERB,PART,14
PART,PRON,SCONJ,5
INTJ,PROPN,VERB,7
NUM,PROPN,NUM,7
ADJ,AUX,CCONJ,1
ADP,DET,ADP,5
DET,ADP,ADJ,4
NOUN,PART,PROPN,13
VERB,DET,PART,1
DET,PART,NOUN,1
ADJ,PROPN,PRON,18
ADV,ADP,INTJ,2
DET,NOUN,X,3
NOUN,X,X,1
X,X,CCONJ,1
X,CCONJ,PRON,1
PART,PROPN,NOUN,6
ADP,ADV,PROPN,7
ADV,ADJ,PROPN,14
PROPN,ADV,PART,6
AUX,NOUN,X,1
NOUN,X,NOUN,1
X,NOUN,NOUN,1
ADV,PROPN,ADP,3
NUM,SCONJ,ADJ,5
PART,PART,NOUN,1
ADP,X,SCONJ,1
X,SCONJ,DET,1
ADJ,AUX,ADP,11
INTJ,NOUN,CCONJ,7
AUX,PART,PART,15
DET,X,NOUN,2
ADV,PROPN,VERB,26
INTJ,NOUN,PROPN,1
AUX,INTJ,ADP,2
ADJ,INTJ,VERB,3
PRON,PRON,PROPN,10
INTJ,INTJ,NUM,4
NUM,ADV,AUX,3
PART,ADP,ADP,7
INTJ,NOUN,VERB,9
ADJ,NUM,PROPN,1
DET,NUM,DET,9
AUX,SCONJ,PROPN,22
NUM,CCONJ,PART,5
CCONJ,ADP,AUX,5
ADP,AUX,NUM,3
INTJ,AUX,VERB,8
ADP,SCONJ,ADP,13
PART,VERB,PUNCT,1
CCONJ,AUX,PROPN,2
NUM,PART,ADJ,2
PART,ADP,SCONJ,1
ADJ,PROPN,SCONJ,3
PROPN,SCONJ,PROPN,6
NOUN,SCONJ,INTJ,4
SCONJ,INTJ,VERB,1
SCONJ,SCONJ,PROPN,8
NUM,PRON,DET,4
NOUN,DET,ADP,1
DET,ADP,NOUN,4
PART,AUX,AUX,20
ADJ,VERB,PART,14
PRON,DET,PRON,7
NUM,SCONJ,SCONJ,3
PROPN,SCONJ,ADP,6
DET,ADV,AUX,2
NUM,SCONJ,DET,13
CCONJ,ADJ,SCONJ,13
PROPN,DET,NUM,2
ADV,AUX,PROPN,8
INTJ,CCONJ,VERB,5
ADV,PART,ADJ,21
SCONJ,ADJ,PROPN,8
INTJ,SCONJ,PROPN,2
CCONJ,PRON,INTJ,8
SCONJ,PROPN,ADV,12
PRON,PART,ADP,4
ADV,INTJ,PROPN,1
NUM,SCONJ,PROPN,10
ADJ,INTJ,NOUN,3
VERB,PROPN,DET,20
DET,PRON,SCONJ,5
SCONJ,PROPN,PART,13
INTJ,NUM,ADJ,4
ADV,PROPN,ADV,5
SCONJ,AUX,ADV,3
AUX,NUM,PRON,6
INTJ,VERB,PROPN,7
SCONJ,PART,ADP,7
CCONJ,PART,PROPN,4
PART,PROPN,AUX,1
PRON,INTJ,AUX,1
INTJ,AUX,ADV,3
NUM,NOUN,INTJ,12
ADP,DET,CCONJ,2
DET,CCONJ,ADJ,2
PART,ADV,CCONJ,7
PROPN,ADV,PROPN,2
ADV,PROPN,PART,8
INTJ,VERB,SCONJ,8
PART,NOUN,PROPN,9
NUM,PROPN,AUX,2
SCONJ,SCONJ,PART,3
NOUN,PART,NUM,9
ADJ,PART,DET,2
NUM,AUX,NUM,11
PROPN,NOUN,INTJ,6
ADP,VERB,INTJ,4
ADJ,ADJ,NUM,3
PRON,PRON,INTJ,1
AUX,NOUN,INTJ,3
ADP,AUX,PROPN,2
INTJ,ADV,PROPN,5
PROPN,SCONJ,ADJ,6
DET,AUX,PRON,2
ADP,NUM,SCONJ,8
NUM,PRON,ADV,8
PROPN,NUM,ADV,2
NUM,PART,ADV,1
ADV,NOUN,INTJ,3
DET,ADV,NUM,5
ADP,ADV,INTJ,6
CCONJ,AUX,SCONJ,8
CCONJ,AUX,NUM,5
NOUN,PART,CCONJ,16
CCONJ,PRON,SCONJ,17
CCONJ,PART,NOUN,7
NOUN,PRON,NUM,6
NUM,INTJ,PRON,2
INTJ,PRON,NUM,1
NUM,VERB,CCONJ,2
NUM,DET,DET,2
PART,DET,CCONJ,1
DET,CCONJ,CCONJ,1
INTJ,ADV,INTJ,8
AUX,ADP,CCONJ,8
INTJ,CCONJ,PART,1
DET,SCONJ,NOUN,1
NUM,CCONJ,INTJ,1
CCONJ,INTJ,PART,2
ADV,PART,INTJ,2
NUM,PART,PRON,2
PRON,ADP,INTJ,4
CCONJ,ADJ,PRON,14
PART,SCONJ,ADP,3
ADV,DET,PRON,8
NOUN,INTJ,PROPN,7
INTJ,PART,ADP,1
ADV,NOUN,NUM,4
SCONJ,VERB,VERB,6
PROPN,SCONJ,NOUN,3
PRON,NUM,PRON,3
INTJ,VERB,INTJ,3
DET,ADV,ADP,4
PRON,NUM,ADJ,5
SCONJ,INTJ,ADP,1
SCONJ,ADV,CCONJ,4
ADJ,PART,PRON,3
SCONJ,AUX,AUX,8
PART,INTJ,INTJ,1
AUX,DET,SCONJ,2
DET,SCONJ,ADP,1
NUM,DET,VERB,1
CCONJ,NUM,INTJ,4
INTJ,NOUN,DET,1
PRON,PRON,NUM,4
CCONJ,VERB,AUX,14
ADV,NUM,VERB,8
NUM,VERB,PART,4
ADJ,PRON,SCONJ,2
AUX,INTJ,PART,1
INTJ,PART,ADJ,1
NUM,PROPN,VERB,10
AUX,NOUN,PROPN,10
PART,VERB,X,1
VERB,X,CCONJ,3
X,CCONJ,VERB,2
INTJ,CCONJ,PROPN,3
INTJ,CCONJ,SCONJ,8
PART,SCONJ,ADV,3
ADJ,NUM,SCONJ,6
PART,ADJ,NUM,2
ADV,PRON,NUM,4
AUX,NUM,AUX,4
SCONJ,VERB,PROPN,3
VERB,AUX,CCONJ,4
PART,ADJ,DET,8
INTJ,SCONJ,VERB,3
AUX,NUM,PROPN,1
AUX,INTJ,NOUN,3
ADV,PROPN,NUM,5
PROPN,PART,ADP,10
ADJ,NUM,INTJ,2
AUX,NUM,DET,1
ADV,INTJ,AUX,4
DET,SCONJ,PRON,3
INTJ,AUX,SCONJ,2
ADJ,PART,SCONJ,3
NUM,PRON,CCONJ,2
INTJ,PROPN,PART,4
INTJ,INTJ,PROPN,5
NUM,ADJ,PROPN,5
ADP,CCONJ,PROPN,6
VERB,DET,CCONJ,1
DET,CCONJ,NOUN,1
CCONJ,ADJ,AUX,10
ADJ,ADJ,AUX,2
PROPN,PART,SCONJ,1
PART,PRON,ADP,12
INTJ,CCONJ,AUX,3
VERB,INTJ,CCONJ,7
PROPN,CCONJ,PART,7
PROPN,AUX,CCONJ,3
NUM,ADV,CCONJ,5
NUM,ADP,AUX,3
INTJ,VERB,NUM,2
ADJ,VERB,SCONJ,8
VERB,NUM,PROPN,4
PROPN,ADP,AUX,5
PRON,CCONJ,CCONJ,6
CCONJ,CCONJ,PROPN,2
SCONJ,INTJ,ADV,2
AUX,CCONJ,ADJ,9
CCONJ,SCONJ,NUM,2
PROPN,PRON,DET,4
CCONJ,PRON,PART,6
PART,INTJ,AUX,1
INTJ,AUX,PART,10
INTJ,PROPN,ADP,2
PROPN,ADP,INTJ,1
ADP,INTJ,NOUN,1
INTJ,DET,PROPN,4
AUX,SCONJ,NUM,4
ADJ,CCONJ,CCONJ,3
DET,INTJ,INTJ,2
PART,NUM,SCONJ,2
NOUN,NUM,SCONJ,11
CCONJ,INTJ,INTJ,3
VERB,INTJ,PROPN,5
NUM,VERB,INTJ,2
DET,INTJ,VERB,4
SCONJ,ADP,CCONJ,3
PART,PROPN,PART,1
CCONJ,CCONJ,ADJ,3
AUX,PROPN,NUM,5
SCONJ,PART,PART,1
PART,PART,PART,4
VERB,PART,NUM,4
ADJ,SCONJ,NUM,2
ADP,SCONJ,NUM,6
ADJ,PART,NUM,1
DET,INTJ,NOUN,6
CCONJ,CCONJ,AUX,3
PROPN,DET,VERB,8
DET,DET,PROPN,9
PROPN,SCONJ,NUM,1
ADV,NOUN,PROPN,7
NUM,DET,PROPN,5
NUM,ADV,PROPN,2
AUX,VERB,PUNCT,3
PRON,PROPN,ADV,1
NUM,PROPN,ADP,2
PART,CCONJ,ADJ,4
DET,VERB,ADV,2
ADP,NUM,PROPN,5
DET,PRON,CCONJ,3
AUX,CCONJ,INTJ,1
PROPN,ADJ,AUX,1
AUX,DET,X,1
INTJ,ADJ,CCONJ,4
PROPN,ADV,NUM,3
PART,AUX,PROPN,5
ADV,CCONJ,CCONJ,2
PRON,AUX,X,1
AUX,X,X,1
X,X,VERB,1
X,VERB,NOUN,1
PART,NOUN,ADJ,10
PRON,INTJ,NUM,2
PART,CCONJ,PROPN,4
PROPN,SCONJ,ADV,1
NUM,DET,SCONJ,1
DET,SCONJ,AUX,1
PRON,PART,INTJ,3
SCONJ,INTJ,NOUN,1
AUX,PROPN,PRON,3
ADP,SCONJ,PUNCT,1
PRON,NUM,ADV,2
ADJ,SCONJ,INTJ,1
INTJ,PRON,PART,2
X,NOUN,PRON,1
PRON,VERB,PUNCT,1
CCONJ,INTJ,ADJ,1
NUM,ADP,PART,1
NUM,VERB,PROPN,3
PART,SCONJ,PROPN,1
ADJ,NUM,DET,5
ADV,PRON,PROPN,5
PRON,ADJ,INTJ,3
SCONJ,SCONJ,INTJ,1
ADJ,PRON,PART,1
INTJ,NOUN,INTJ,2
PROPN,ADJ,VERB,4
NUM,VERB,VERB,1
INTJ,DET,ADV,2
SCONJ,NOUN,ADJ,4
NUM,ADJ,AUX,3
ADP,X,ADP,1
X,ADP,PRON,1
NUM,SCONJ,NOUN,4
ADJ,DET,VERB,4
ADJ,DET,ADV,2
DET,ADV,PART,2
CCONJ,SCONJ,CCONJ,6
ADV,SCONJ,CCONJ,5
SCONJ,CCONJ,DET,2
AUX,ADP,AUX,4
SCONJ,PROPN,CCONJ,9
NUM,DET,ADV,1
PROPN,CCONJ,NUM,9
PART,PART,ADV,4
PART,PROPN,CCONJ,3
PART,ADV,PROPN,9
SCONJ,PART,NUM,1
PROPN,CCONJ,INTJ,1
CCONJ,ADP,SCONJ,3
SCONJ,NUM,PROPN,1
PROPN,PRON,ADJ,4
PROPN,ADV,NOUN,1
SCONJ,PROPN,ADP,5
PROPN,DET,ADV,1
SCONJ,AUX,NOUN,14
CCONJ,PART,NUM,2
PROPN,ADP,PART,2
ADV,PROPN,DET,1
INTJ,ADJ,PROPN,1
ADJ,DET,PROPN,1
VERB,PRON,PUNCT,2
ADP,NOUN,SYM,1
NOUN,SYM,PROPN,1
SYM,PROPN,PROPN,1
ADJ,PRON,CCONJ,3
DET,NUM,INTJ,3
X,VERB,ADP,1
ADJ,INTJ,ADV,2
CCONJ,ADV,INTJ,5
NUM,ADJ,DET,1
X,NOUN,VERB,1
CCONJ,INTJ,AUX,3
PROPN,PROPN,INTJ,6
PROPN,NUM,PART,2
SCONJ,VERB,ADJ,8
ADV,SCONJ,INTJ,2
ADV,INTJ,CCONJ,3
ADP,PART,NOUN,4
PRON,PART,DET,3
NOUN,INTJ,NUM,4
INTJ,ADJ,VERB,2
ADP,INTJ,PART,1
INTJ,PART,DET,5
PART,SCONJ,SCONJ,4
CCONJ,PROPN,INTJ,1
PRON,INTJ,PROPN,2
X,ADV,ADV,1
ADV,INTJ,ADJ,4
PART,CCONJ,SCONJ,3
ADP,PART,INTJ,3
PART,INTJ,DET,2
INTJ,SCONJ,NUM,1
INTJ,PART,SCONJ,1
PRON,PART,SCONJ,1
ADV,PROPN,INTJ,3
PROPN,INTJ,INTJ,1
VERB,NUM,INTJ,1
NUM,INTJ,NUM,1
PRON,INTJ,INTJ,6
INTJ,VERB,PART,1
SCONJ,INTJ,INTJ,1
ADJ,INTJ,ADJ,1
NUM,CCONJ,CCONJ,1
PART,SCONJ,AUX,3
CCONJ,CCONJ,CCONJ,4
SCONJ,DET,SCONJ,4
DET,SCONJ,DET,1
DET,VERB,SCONJ,1
NUM,ADV,NOUN,2
INTJ,NUM,VERB,1
NUM,INTJ,ADP,4
INTJ,PROPN,PRON,3
PROPN,INTJ,ADV,1
NOUN,PROPN,INTJ,1
PROPN,INTJ,VERB,2
SCONJ,NUM,VERB,2
ADP,NUM,INTJ,1
NUM,SCONJ,PART,2
PROPN,INTJ,AUX,1
SCONJ,AUX,ADP,1
SCONJ,ADV,PROPN,3
PROPN,INTJ,PROPN,1
DET,INTJ,SCONJ,1
INTJ,ADP,ADV,3
ADJ,AUX,INTJ,2
INTJ,DET,DET,2
DET,SCONJ,SCONJ,1
CCONJ,VERB,X,2
VERB,X,NOUN,1
ADJ,PRON,PROPN,1
PART,INTJ,ADJ,2
PRON,CCONJ,INTJ,3
PROPN,DET,DET,3
ADV,AUX,INTJ,3
AUX,INTJ,PROPN,1
ADJ,ADV,PROPN,1
INTJ,NUM,PART,2
NUM,PROPN,ADJ,1
ADV,PROPN,ADJ,1
AUX,DET,INTJ,1
PROPN,ADJ,ADV,1
PROPN,ADJ,DET,1
PART,NUM,DET,2
CCONJ,DET,X,1
DET,X,PROPN,1
X,PROPN,NOUN,1
X,PROPN,AUX,2
CCONJ,DET,INTJ,1
DET,DET,INTJ,1
SCONJ,CCONJ,AUX,1
ADP,CCONJ,INTJ,1
AUX,PROPN,ADP,3
X,PART,VERB,1
NOUN,NUM,PROPN,1
SCONJ,ADJ,SCONJ,4
PROPN,NUM,DET,5
ADJ,AUX,PROPN,2
PRON,PART,CCONJ,2
AUX,PROPN,SCONJ,1
CCONJ,ADV,X,1
ADV,X,PROPN,1
X,PROPN,DET,1
ADP,ADJ,INTJ,1
PART,PROPN,PRON,2
ADJ,SCONJ,CCONJ,1
VERB,DET,INTJ,3
DET,INTJ,PRON,3
DET,PRON,PART,3
ADJ,PART,INTJ,1
PART,INTJ,NUM,1
PROPN,ADJ,SCONJ,2
CCONJ,SCONJ,INTJ,1
AUX,PROPN,DET,1
NOUN,ADJ,INTJ,1
NOUN,NOUN,X,1
PART,NOUN,INTJ,1
PROPN,INTJ,NUM,1
ADP,PART,PART,2
PRON,NOUN,X,2
NOUN,X,CCONJ,1
X,CCONJ,AUX,1
VERB,INTJ,PART,1
PRON,INTJ,ADV,2
ADV,INTJ,NUM,1
VERB,PUNCT,PART,1
PUNCT,PART,PROPN,1
NUM,ADP,INTJ,1
ADV,VERB,PUNCT,1
VERB,PUNCT,SCONJ,1
PUNCT,SCONJ,PRON,1
SCONJ,PART,NOUN,2
VERB,CCONJ,INTJ,1
DET,ADP,CCONJ,1
PART,PRON,INTJ,1
X,NUM,NUM,1
SCONJ,ADV,SYM,2
ADV,SYM,NUM,2
SYM,NUM,NUM,2
DET,ADV,SCONJ,2
SCONJ,NUM,SCONJ,1
PART,ADJ,INTJ,3
AUX,CCONJ,ADP,3
SCONJ,ADV,PART,3
DET,DET,CCONJ,1
DET,CCONJ,PRON,1
DET,PRON,DET,1
PROPN,SCONJ,CCONJ,1
VERB,DET,AUX,1
ADV,PROPN,X,1
PROPN,X,PROPN,1
X,PROPN,PRON,1
PRON,PROPN,ADJ,1
PART,ADP,AUX,1
NUM,NUM,X,3
NUM,X,PROPN,3
X,PROPN,PART,3
DET,PROPN,X,1
PROPN,X,VERB,1
X,VERB,PART,1
PROPN,NUM,SCONJ,2
SCONJ,DET,X,1
DET,X,SCONJ,1
X,SCONJ,PRON,1
PART,PROPN,ADJ,1
ADP,INTJ,ADV,3
AUX,INTJ,AUX,2
INTJ,ADJ,PART,1
INTJ,PROPN,SCONJ,2
DET,SCONJ,VERB,1
CCONJ,CCONJ,NUM,1
NUM,VERB,AUX,1
AUX,INTJ,SCONJ,1
DET,PART,ADV,1
NOUN,PRON,X,1
PRON,X,VERB,1
X,VERB,PRON,1
PROPN,ADP,CCONJ,4
ADJ,CCONJ,INTJ,1
PRON,SCONJ,CCONJ,1
ADP,X,PRON,1
X,PRON,AUX,3
ADJ,VERB,AUX,1
INTJ,DET,PRON,1
AUX,CCONJ,PROPN,1
SCONJ,NUM,PRON,1
PART,PRON,CCONJ,3
DET,ADJ,X,2
ADJ,X,ADJ,1
X,ADJ,NOUN,1
PROPN,SCONJ,INTJ,1
SCONJ,INTJ,PROPN,1
INTJ,ADV,CCONJ,1
ADV,ADJ,X,1
ADJ,X,PRON,2
DET,ADP,VERB,1
PUNCT,AUX,VERB,1
INTJ,ADV,X,1
ADV,X,ADV,1
X,ADV,PRON,1
PART,PROPN,PUNCT,1
PROPN,PUNCT,VERB,1
DET,CCONJ,DET,2
VERB,PUNCT,ADP,1
PUNCT,ADP,PRON,2
DET,NOUN,PUNCT,1
NOUN,PUNCT,ADP,1
INTJ,AUX,ADP,1
ADP,INTJ,AUX,1
AUX,INTJ,ADJ,1
INTJ,NOUN,ADJ,1
PART,PART,ADJ,1
ADP,INTJ,SCONJ,1
NOUN,ADP,PUNCT,1
ADP,PUNCT,NOUN,1
PUNCT,NOUN,CCONJ,1
CCONJ,CCONJ,PART,1
CCONJ,DET,CCONJ,1
DET,VERB,PART,1
ADV,INTJ,PART,1
PART,PART,DET,1
NUM,INTJ,VERB,2
PART,CCONJ,ADV,2
NUM,DET,PRON,1
PART,SCONJ,NOUN,1
PART,ADP,ADV,1
AUX,DET,AUX,2
DET,AUX,PART,1
X,CCONJ,NOUN,2
NOUN,VERB,X,1
DET,ADP,PRON,1
PRON,PROPN,NUM,1
PART,PROPN,VERB,1
NOUN,SCONJ,X,1
SCONJ,X,PROPN,1
ADP,INTJ,PROPN,1
PART,PRON,PART,1
NOUN,CCONJ,X,2
CCONJ,X,CCONJ,2
X,CCONJ,SCONJ,1
DET,INTJ,ADJ,1
INTJ,ADJ,NUM,1
ADP,INTJ,ADJ,1
ADP,ADP,X,1
INTJ,DET,VERB,1
DET,AUX,AUX,1
NUM,PRON,ADJ,1
